Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
93,28:04.25,,Johana MAINA,24 DEC 1990,KEN,6f1,,Fukagawa (JPN),27 JUN 2012,1125,men_10000m,2012,https://worldathletics.org/athletes/athlete=14425839,toplist
94,28:04.90,,Mykola LABOVSKIY,04 MAY 1983,UKR,1,,Yalta (UKR),27 MAY 2012,1124,men_10000m,2012,https://worldathletics.org/athletes/athlete=14230194,toplist
95,28:06.06,,Desta ALEMU,18 FEB 1992,ETH,7f1,,Fukuoka (JPN),21 SEP 2012,1122,men_10000m,2012,https://worldathletics.org/athletes/athlete=14375964,toplist
96,28:06.16,,Stephen SAMBU,07 JUL 1988,KEN,1,,"Walnut, CA (USA)",19 APR 2012,1122,men_10000m,2012,https://worldathletics.org/athletes/athlete=14361900,toplist
97,28:06.28,,Takuya FUKATSU,10 NOV 1987,JPN,8f1,,Fukuoka (JPN),21 SEP 2012,1122,men_10000m,2012,https://worldathletics.org/athletes/athlete=14202746,toplist
98,28:06.63,,Collis BIRMINGHAM,27 DEC 1984,AUS,18f1,,"Palo Alto, CA (USA)",29 APR 2012,1122,men_10000m,2012,https://worldathletics.org/athletes/athlete=14180101,toplist
99,28:06.74,,Aron RONO,01 NOV 1982,KEN,19f1,,"Palo Alto, CA (USA)",29 APR 2012,1121,men_10000m,2012,https://worldathletics.org/athletes/athlete=14249990,toplist
100,28:07.01,,Shinobu KUBOTA,12 DEC 1991,JPN,3,,Nobeoka (JPN),12 MAY 2012,1121,men_10000m,2012,https://worldathletics.org/athletes/athlete=14388859,toplist
1,26:51.02,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,Sollentuna (SWE),27 JUN 2013,1241,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181470,toplist
2,26:52.85,,Abera KUMA,31 AUG 1990,ETH,2,,Sollentuna (SWE),27 JUN 2013,1238,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181547,toplist
3,26:57.33,,Imane MERGA,15 OCT 1988,ETH,3,,Sollentuna (SWE),27 JUN 2013,1230,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181578,toplist
4,27:12.08,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1207,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181357,toplist
5,27:13.12,,Bedan KAROKI,21 AUG 1990,KEN,4,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1205,men_10000m,2013,https://worldathletics.org/athletes/athlete=14327782,toplist
6,27:14.34,,Birhan NEBEBEW,14 AUG 1994,ETH,5,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1203,men_10000m,2013,https://worldathletics.org/athletes/athlete=14547676,toplist
7,27:15.51,,Yigrem DEMELASH,26 JAN 1994,ETH,4,,Sollentuna (SWE),27 JUN 2013,1201,men_10000m,2013,https://worldathletics.org/athletes/athlete=14498755,toplist
8,27:17.30,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,6,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1199,men_10000m,2013,https://worldathletics.org/athletes/athlete=14207542,toplist
9,27:19.97,,Teklemariam MEDHIN,24 JUN 1989,ERI,7,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1194,men_10000m,2013,https://worldathletics.org/athletes/athlete=14167386,toplist
10,27:21.50,,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,,Kitakyushu (JPN),18 MAY 2013,1192,men_10000m,2013,https://worldathletics.org/athletes/athlete=14366690,toplist
11,27:21.71,,Mo FARAH,23 MAR 1983,GBR,1,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1192,men_10000m,2013,https://worldathletics.org/athletes/athlete=14189197,toplist
12,27:22.23,,Ibrahim JEILAN,12 JUN 1989,ETH,2,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1191,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181523,toplist
13,27:24.39,,Galen RUPP,08 MAY 1986,USA,4,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1187,men_10000m,2013,https://worldathletics.org/athletes/athlete=14250207,toplist
14,27:28.11,,Atsedu TSEGAY,17 DEC 1991,ETH,5,,Sollentuna (SWE),27 JUN 2013,1181,men_10000m,2013,https://worldathletics.org/athletes/athlete=14428764,toplist
15,27:28.50,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,7,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1181,men_10000m,2013,https://worldathletics.org/athletes/athlete=14383248,toplist
16,27:28.67,,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,1,,Tajimi (JPN),14 OCT 2013,1181,men_10000m,2013,https://worldathletics.org/athletes/athlete=14464217,toplist
17,27:28.71,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,9,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1181,men_10000m,2013,https://worldathletics.org/athletes/athlete=14207366,toplist
18,27:29.21,,Nguse AMLOSOM,10 NOV 1986,ERI,8,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1180,men_10000m,2013,https://worldathletics.org/athletes/athlete=14474162,toplist
19,27:30.51,,Edward WAWERU,03 OCT 1990,KEN,2f3,,Kumagaya (JPN),20 SEP 2013,1178,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209968,toplist
20,27:31.07,,Timothy TOROITICH,10 OCT 1991,UGA,10,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1177,men_10000m,2013,https://worldathletics.org/athletes/athlete=14413323,toplist
21,27:32.00,,Goitom KIFLE,03 DEC 1993,ERI,11,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1175,men_10000m,2013,https://worldathletics.org/athletes/athlete=14366697,toplist
22,27:33.13,,Leonard BARSOTON,21 OCT 1994,KEN,1f1,,Fukagawa (JPN),29 JUN 2013,1174,men_10000m,2013,https://worldathletics.org/athletes/athlete=14479181,toplist
23,27:33.38,,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Fukagawa (JPN),29 JUN 2013,1173,men_10000m,2013,https://worldathletics.org/athletes/athlete=14438395,toplist
24,27:35.76,,Mohammed AHMED,05 JAN 1991,CAN,9,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1169,men_10000m,2013,https://worldathletics.org/athletes/athlete=14330105,toplist
25,27:37.55,,Ben ST. LAWRENCE,07 NOV 1981,AUS,1f1,,"Palo Alto, CA (USA)",28 APR 2013,1167,men_10000m,2013,https://worldathletics.org/athletes/athlete=14178764,toplist
26,27:37.90,,Dathan RITZENHEIN,30 DEC 1982,USA,10,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1166,men_10000m,2013,https://worldathletics.org/athletes/athlete=14249632,toplist
27,27:38.15,,Tariku BEKELE,28 FEB 1987,ETH,12,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1166,men_10000m,2013,https://worldathletics.org/athletes/athlete=14181358,toplist
28,27:38.31,,Suguru OSAKO,23 MAY 1991,JPN,2f1,,"Palo Alto, CA (USA)",28 APR 2013,1165,men_10000m,2013,https://worldathletics.org/athletes/athlete=14335060,toplist
29,27:39.50,,Yuki SATO,26 NOV 1986,JPN,3f1,,"Palo Alto, CA (USA)",28 APR 2013,1164,men_10000m,2013,https://worldathletics.org/athletes/athlete=14205661,toplist
30,27:40.81,,Chris THOMPSON,17 APR 1981,GBR,4f1,,"Palo Alto, CA (USA)",28 APR 2013,1162,men_10000m,2013,https://worldathletics.org/athletes/athlete=14191000,toplist
31,27:40.96,,Thomas AYEKO,10 FEB 1992,UGA,11,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1161,men_10000m,2013,https://worldathletics.org/athletes/athlete=14413326,toplist
32,27:41.30,,Elroy GELANT,25 AUG 1986,RSA,1,,Durban (RSA),27 APR 2013,1161,men_10000m,2013,https://worldathletics.org/athletes/athlete=14220053,toplist
33,27:43.99,,Bashir ABDI,10 FEB 1989,BEL,5f1,,"Palo Alto, CA (USA)",28 APR 2013,1157,men_10000m,2013,https://worldathletics.org/athletes/athlete=14375137,toplist
34,27:44.05,,Ryan VAIL,19 MAR 1986,USA,6f1,,"Palo Alto, CA (USA)",28 APR 2013,1157,men_10000m,2013,https://worldathletics.org/athletes/athlete=14253704,toplist
35,27:44.26,,Josphat Kipkoech BETT,12 JUN 1990,KEN,5,,Nairobi (KEN),13 JUL 2013,1156,men_10000m,2013,https://worldathletics.org/athletes/athlete=14330102,toplist
36,27:44.53,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,13,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1156,men_10000m,2013,https://worldathletics.org/athletes/athlete=14229608,toplist
37,27:44.58,,Aaron BRAUN,28 MAY 1987,USA,7f1,,"Palo Alto, CA (USA)",28 APR 2013,1156,men_10000m,2013,https://worldathletics.org/athletes/athlete=14233216,toplist
38,27:45.46,,Jake ROBERTSON,14 NOV 1989,NZL,8f1,,"Palo Alto, CA (USA)",28 APR 2013,1154,men_10000m,2013,https://worldathletics.org/athletes/athlete=14215842,toplist
39,27:46.06,,Samuel CHELANGA,23 FEB 1985,KEN,1,,Melbourne (AUS),12 DEC 2013,1153,men_10000m,2013,https://worldathletics.org/athletes/athlete=14207499,toplist
40,27:46.35,,Agato Yashin HASSAN,19 JAN 1986,ETH,1f1,,Hachioji (JPN),01 DEC 2013,1153,men_10000m,2013,https://worldathletics.org/athletes/athlete=14534346,toplist
41,27:47.89,,Cameron LEVINS,28 MAR 1989,CAN,14,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1151,men_10000m,2013,https://worldathletics.org/athletes/athlete=14326707,toplist
42,27:48.55,,William Malel SITONIK,01 MAR 1994,KEN,1f12,,Yokohama (JPN),28 SEP 2013,1150,men_10000m,2013,https://worldathletics.org/athletes/athlete=14467963,toplist
43,27:50.07,,Jacob WANJIKU,16 JAN 1986,KEN,2f1,,Hachioji (JPN),01 DEC 2013,1147,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209958,toplist
44,27:50.78,,Sean QUIGLEY,08 FEB 1985,USA,9f1,,"Palo Alto, CA (USA)",28 APR 2013,1146,men_10000m,2013,https://worldathletics.org/athletes/athlete=14248998,toplist
45,27:50.79,,Tsuyoshi UGACHI,27 APR 1987,JPN,15,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1146,men_10000m,2013,https://worldathletics.org/athletes/athlete=14206599,toplist
46,27:51.10,,Patrick MWAKA,02 NOV 1992,KEN,3f1,,Hachioji (JPN),01 DEC 2013,1146,men_10000m,2013,https://worldathletics.org/athletes/athlete=14432821,toplist
47,27:51.54,,Keita SHITARA,18 DEC 1991,JPN,1,,Nobeoka (JPN),11 MAY 2013,1145,men_10000m,2013,https://worldathletics.org/athletes/athlete=14388856,toplist
48,27:52.38,,Girma MECHESO,16 JAN 1988,ETH,10f1,,"Palo Alto, CA (USA)",28 APR 2013,1144,men_10000m,2013,https://worldathletics.org/athletes/athlete=14245844,toplist
49,27:52.65,,Martin Irungu MATHATHI,25 DEC 1985,KEN,2,,Nobeoka (JPN),11 MAY 2013,1143,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209051,toplist
50,27:53.34,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f1,,Hachioji (JPN),01 DEC 2013,1142,men_10000m,2013,https://worldathletics.org/athletes/athlete=14327538,toplist
51,27:53.85,,Leonard Patrick KOMON,10 JAN 1988,KEN,6,,Nairobi (KEN),13 JUL 2013,1141,men_10000m,2013,https://worldathletics.org/athletes/athlete=14208682,toplist
52,27:54.00,,Paul KUIRA,25 JAN 1990,KEN,5f1,,Hachioji (JPN),01 DEC 2013,1141,men_10000m,2013,https://worldathletics.org/athletes/athlete=14208797,toplist
53,27:54.35,,Daniel GITAU,01 OCT 1987,KEN,3f1,,Fukagawa (JPN),29 JUN 2013,1141,men_10000m,2013,https://worldathletics.org/athletes/athlete=14207737,toplist
54,27:54.74,,Melaku ABERA,20 APR 1994,ETH,3f3,,Kumagaya (JPN),20 SEP 2013,1140,men_10000m,2013,https://worldathletics.org/athletes/athlete=14563727,toplist
55,27:54.82,,Yuta SHITARA,18 DEC 1991,JPN,3,,Nobeoka (JPN),11 MAY 2013,1140,men_10000m,2013,https://worldathletics.org/athletes/athlete=14580914,toplist
56,27:55.0h,,Geoffrey MUTAI,07 OCT 1981,KEN,1,,Nairobi (KEN),22 JUN 2013,1140,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209256,toplist
57,27:55.07,,Tonny OKELLO,26 DEC 1983,UGA,11f1,,"Palo Alto, CA (USA)",28 APR 2013,1139,men_10000m,2013,https://worldathletics.org/athletes/athlete=14229647,toplist
58,27:56.22,,Collis BIRMINGHAM,27 DEC 1984,AUS,2,,Melbourne (AUS),12 DEC 2013,1138,men_10000m,2013,https://worldathletics.org/athletes/athlete=14180101,toplist
59,27:56.78,,Andrew BUMBALOUGH,14 MAR 1987,USA,13f1,,"Palo Alto, CA (USA)",28 APR 2013,1137,men_10000m,2013,https://worldathletics.org/athletes/athlete=14233770,toplist
60,27:57.51,,Abayneh AYELE,04 NOV 1987,ETH,1f2,,Fukagawa (JPN),29 JUN 2013,1136,men_10000m,2013,https://worldathletics.org/athletes/athlete=14441812,toplist
61,27:57.69,,Juan Luis BARRIOS,24 JUN 1983,MEX,14,,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1135,men_10000m,2013,https://worldathletics.org/athletes/athlete=14212796,toplist
62,27:57.90,,Chihiro MIYAWAKI,28 AUG 1991,JPN,6f1,,Hachioji (JPN),01 DEC 2013,1135,men_10000m,2013,https://worldathletics.org/athletes/athlete=14435291,toplist
63,27:57.92,,Carles CASTILLEJO,18 AUG 1978,ESP,1,,Mataró (ESP),06 APR 2013,1135,men_10000m,2013,https://worldathletics.org/athletes/athlete=14166896,toplist
64,27:58.02,,Alex MWANGI,14 JUN 1990,KEN,4f1,,Fukagawa (JPN),29 JUN 2013,1135,men_10000m,2013,https://worldathletics.org/athletes/athlete=14438371,toplist
65,27:59.11,,Joseph Mana NDIRANGU,09 SEP 1994,KEN,5f1,,Fukagawa (JPN),29 JUN 2013,1133,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209370,toplist
66,27:59.22,,Christopher LANDRY,29 APR 1986,USA,14f1,,"Palo Alto, CA (USA)",28 APR 2013,1133,men_10000m,2013,https://worldathletics.org/athletes/athlete=14243592,toplist
67,27:59.7h,,Emmanuel KIPSANG,13 JUN 1991,KEN,3,,Nairobi (KEN),22 JUN 2013,1132,men_10000m,2013,https://worldathletics.org/athletes/athlete=14563564,toplist
68,27:59.96,,Azmeraw MENGIST,15 SEP 1992,ETH,2f2,,Ibaraki (JPN),18 MAY 2013,1132,men_10000m,2013,https://worldathletics.org/athletes/athlete=14477356,toplist
69,28:01.01,,Kassa MAKASHAW,19 MAR 1984,ETH,2f2,,Fukagawa (JPN),29 JUN 2013,1130,men_10000m,2013,https://worldathletics.org/athletes/athlete=14593923,toplist
70,28:01.87,,Johnson KIUMBANI,27 JAN 1993,KEN,3f2,,Ibaraki (JPN),18 MAY 2013,1129,men_10000m,2013,https://worldathletics.org/athletes/athlete=14484372,toplist
71,28:02.79,,Daniel MUIVA KITONYI,12 JAN 1994,KEN,1f10,,Yokohama (JPN),30 NOV 2013,1128,men_10000m,2013,https://worldathletics.org/athletes/athlete=14498807,toplist
72,28:02.86,,Milion YEHWALAESHET,24 JAN 1989,ETH,3f2,,Fukagawa (JPN),29 JUN 2013,1127,men_10000m,2013,https://worldathletics.org/athletes/athlete=14379001,toplist
73,28:03.0h,,Josphat Kiprono MENJO,20 AUG 1979,KEN,4,,Nairobi (KEN),22 JUN 2013,1127,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209102,toplist
73,28:03.0h,,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,5,,Nairobi (KEN),22 JUN 2013,1127,men_10000m,2013,https://worldathletics.org/athletes/athlete=14208942,toplist
75,28:04.54,,Chris DERRICK,17 OCT 1990,USA,18,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1125,men_10000m,2013,https://worldathletics.org/athletes/athlete=14364215,toplist
76,28:05.13,,Johana MAINA,24 DEC 1990,KEN,8f1,,Hachioji (JPN),01 DEC 2013,1124,men_10000m,2013,https://worldathletics.org/athletes/athlete=14425839,toplist
77,28:05.66,,Leul GEBRESILASE,20 SEP 1992,ETH,2f1,,Kitami (JPN),06 JUL 2013,1123,men_10000m,2013,https://worldathletics.org/athletes/athlete=14477361,toplist
78,28:05.79,,Shogo NAKAMURA,16 SEP 1992,JPN,4,,Nobeoka (JPN),11 MAY 2013,1123,men_10000m,2013,https://worldathletics.org/athletes/athlete=14438719,toplist
79,28:06.74,,Daniele MEUCCI,07 OCT 1985,ITA,19,,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013,1121,men_10000m,2013,https://worldathletics.org/athletes/athlete=14200873,toplist
80,28:07.54,,Shinobu KUBOTA,12 DEC 1991,JPN,10f1,,Hachioji (JPN),01 DEC 2013,1120,men_10000m,2013,https://worldathletics.org/athletes/athlete=14388859,toplist
81,28:08.5h,,John Nzau MWANGANGI,01 NOV 1990,KEN,6,,Nairobi (KEN),22 JUN 2013,1119,men_10000m,2013,https://worldathletics.org/athletes/athlete=14333744,toplist
82,28:09.56,,Yuichiro UENO,29 JUL 1985,JPN,5,,Nobeoka (JPN),11 MAY 2013,1117,men_10000m,2013,https://worldathletics.org/athletes/athlete=14206592,toplist
83,28:09.70,,Stephen MOKOKA,31 JAN 1985,RSA,2,,Durban (RSA),27 APR 2013,1117,men_10000m,2013,https://worldathletics.org/athletes/athlete=14220671,toplist
84,28:11.81,,Cyrus Gichobi NJUI,11 FEB 1986,KEN,2f12,,Yokohama (JPN),28 SEP 2013,1114,men_10000m,2013,https://worldathletics.org/athletes/athlete=14209459,toplist
85,28:12.58,,Tesema MOGES,02 FEB 1988,ISR,1,,Tel Aviv (ISR),09 MAY 2013,1113,men_10000m,2013,https://worldathletics.org/athletes/athlete=14368782,toplist
86,28:13.23,,Ryo YAMAMOTO,18 MAY 1984,JPN,8f1,,Fukagawa (JPN),29 JUN 2013,1112,men_10000m,2013,https://worldathletics.org/athletes/athlete=14206858,toplist
86,28:13.23,,Dishon Karukwa MAINA,19 JUN 1991,KEN,11f1,,Hachioji (JPN),01 DEC 2013,1112,men_10000m,2013,https://worldathletics.org/athletes/athlete=14371147,toplist
88,28:14.63,,Lawi LALANG,15 JUN 1991,KEN,1,,"Los Angeles, CA (USA)",11 MAY 2013,1109,men_10000m,2013,https://worldathletics.org/athletes/athlete=14455303,toplist
89,28:15.92,,Sota HOSHI,06 JAN 1988,JPN,9f1,,Fukagawa (JPN),29 JUN 2013,1107,men_10000m,2013,https://worldathletics.org/athletes/athlete=14203171,toplist
90,28:16.0h,,Edwin Nyandusi MOKUA,31 DEC 1993,KEN,1,,Kisii (KEN),07 JUN 2013,1107,men_10000m,2013,https://worldathletics.org/athletes/athlete=14425772,toplist
91,28:16.05,,Harry SUMMERS,19 MAY 1990,AUS,3,,Melbourne (AUS),12 DEC 2013,1107,men_10000m,2013,https://worldathletics.org/athletes/athlete=14335403,toplist
92,28:16.18,,Liam ADAMS,04 SEP 1986,AUS,15f1,,"Palo Alto, CA (USA)",28 APR 2013,1107,men_10000m,2013,https://worldathletics.org/athletes/athlete=14180224,toplist
93,28:16.27,,Joseph KAMATHI,23 NOV 1996,KEN,14f1,,Hachioji (JPN),01 DEC 2013,1107,men_10000m,2013,https://worldathletics.org/athletes/athlete=14618395,toplist
94,28:16.99,,Akihiko TSUMURAI,10 JUL 1984,JPN,10f1,,Fukagawa (JPN),29 JUN 2013,1106,men_10000m,2013,https://worldathletics.org/athletes/athlete=14206524,toplist
95,28:17.0h,,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,,Nairobi (KEN),25 MAY 2013,1106,men_10000m,2013,https://worldathletics.org/athletes/athlete=14423680,toplist
96,28:17.26,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,1,,Mersin (TUR),27 JUN 2013,1105,men_10000m,2013,https://worldathletics.org/athletes/athlete=14207925,toplist
97,28:17.85,,James Gitahi RUNGARU,14 JAN 1993,KEN,2,,Tel Aviv (ISR),09 MAY 2013,1104,men_10000m,2013,https://worldathletics.org/athletes/athlete=14464220,toplist
98,28:18.11,,Kenta MURAYAMA,23 FEB 1993,JPN,1f1,,Kobe (JPN),20 APR 2013,1104,men_10000m,2013,https://worldathletics.org/athletes/athlete=14388862,toplist
99,28:18.26,,Christopher HAMER,02 AUG 1988,AUS,4,,Melbourne (AUS),12 DEC 2013,1104,men_10000m,2013,https://worldathletics.org/athletes/athlete=14179583,toplist
100,28:18.3h,,Elkana TERER,,KEN,2,,Eldoret (KEN),31 MAY 2013,1104,men_10000m,2013,https://worldathletics.org/athletes/kenya/elkana-terer-14585381,toplist
1,26:44.36,,Galen RUPP,08 MAY 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1251,men_10000m,2014,https://worldathletics.org/athletes/athlete=14250207,toplist
2,26:49.41,,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1243,men_10000m,2014,https://worldathletics.org/athletes/athlete=14366690,toplist
3,26:52.36,,Bedan KAROKI,21 AUG 1990,KEN,3,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1238,men_10000m,2014,https://worldathletics.org/athletes/athlete=14327782,toplist
4,26:54.61,,Stephen SAMBU,07 JUL 1988,KEN,4,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1235,men_10000m,2014,https://worldathletics.org/athletes/athlete=14361900,toplist
5,27:20.74,,Leonard BARSOTON,21 OCT 1994,KEN,2f3,,Yamaguchi (JPN),10 OCT 2014,1193,men_10000m,2014,https://worldathletics.org/athletes/athlete=14479181,toplist
6,27:21.61,,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,5,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1192,men_10000m,2014,https://worldathletics.org/athletes/athlete=14207366,toplist
7,27:23.66,,James WANGARI,23 MAR 1994,KEN,1f1,,Abashiri (JPN),06 JUL 2014,1188,men_10000m,2014,https://worldathletics.org/athletes/athlete=14714504,toplist
8,27:25.56,,William Malel SITONIK,01 MAR 1994,KEN,1,,Kobe (JPN),20 APR 2014,1185,men_10000m,2014,https://worldathletics.org/athletes/athlete=14467963,toplist
9,27:26.92,,Edward WAWERU,03 OCT 1990,KEN,2,,Kobe (JPN),20 APR 2014,1183,men_10000m,2014,https://worldathletics.org/athletes/athlete=14209968,toplist
10,27:28.27,,Jeremiah KAREMI,07 JUL 1994,KEN,2f1,,Abashiri (JPN),06 JUL 2014,1181,men_10000m,2014,https://worldathletics.org/athletes/athlete=14438395,toplist
11,27:30.94,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1177,men_10000m,2014,https://worldathletics.org/athletes/athlete=14383248,toplist
12,27:32.96,,El Hassan EL ABBASSI,13 APR 1984,BRN,7,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1174,men_10000m,2014,https://worldathletics.org/athletes/athlete=14389214,toplist
13,27:34.40,,Juan Luis BARRIOS,24 JUN 1983,MEX,1f1,,"Palo Alto, CA (USA)",04 MAY 2014,1172,men_10000m,2014,https://worldathletics.org/athletes/athlete=14212796,toplist
14,27:36.00,,Cameron LEVINS,28 MAR 1989,CAN,2f1,,"Palo Alto, CA (USA)",04 MAY 2014,1169,men_10000m,2014,https://worldathletics.org/athletes/athlete=14326707,toplist
15,27:36.35,,Milion YEHWALAESHET,24 JAN 1989,ETH,1f1,,Tokyo (JPN),29 NOV 2014,1169,men_10000m,2014,https://worldathletics.org/athletes/athlete=14379001,toplist
16,27:36.40,,Bashir ABDI,10 FEB 1989,BEL,3f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168,men_10000m,2014,https://worldathletics.org/athletes/athlete=14375137,toplist
17,27:36.53,,Daniele MEUCCI,07 OCT 1985,ITA,4f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168,men_10000m,2014,https://worldathletics.org/athletes/athlete=14200873,toplist
18,27:36.60,,Bernard KIMANI,30 SEP 1993,KEN,2f1,,Tokyo (JPN),29 NOV 2014,1168,men_10000m,2014,https://worldathletics.org/athletes/athlete=14584960,toplist
19,27:36.79,,Shadrack KIPCHIRCHIR,22 FEB 1989,KEN,5f1,,"Palo Alto, CA (USA)",04 MAY 2014,1168,men_10000m,2014,https://worldathletics.org/athletes/athlete=14459308,toplist
20,27:37.67,,Patrick MWAKA,02 NOV 1992,KEN,3f3,,Yamaguchi (JPN),10 OCT 2014,1166,men_10000m,2014,https://worldathletics.org/athletes/athlete=14432821,toplist
21,27:38.18,,Joseph KAMATHI,23 NOV 1996,KEN,4f3,,Yamaguchi (JPN),10 OCT 2014,1166,men_10000m,2014,https://worldathletics.org/athletes/athlete=14618395,toplist
22,27:38.83,,Teklemariam MEDHIN,24 JUN 1989,ERI,8,,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1165,men_10000m,2014,https://worldathletics.org/athletes/athlete=14167386,toplist
23,27:38.93,,Kassa MAKASHAW,19 MAR 1984,ETH,3f1,,Tokyo (JPN),29 NOV 2014,1165,men_10000m,2014,https://worldathletics.org/athletes/athlete=14593923,toplist
24,27:38.99,,Tetsuya YOROIZAKA,20 MAR 1990,JPN,4f1,,Tokyo (JPN),29 NOV 2014,1164,men_10000m,2014,https://worldathletics.org/athletes/athlete=14327538,toplist
25,27:40.43,,Paul KUIRA,25 JAN 1990,KEN,5f3,,Yamaguchi (JPN),10 OCT 2014,1162,men_10000m,2014,https://worldathletics.org/athletes/athlete=14208797,toplist
26,27:41.73,,Kennedy KITHUKA,04 JUN 1989,KEN,6f1,,"Palo Alto, CA (USA)",04 MAY 2014,1160,men_10000m,2014,https://worldathletics.org/athletes/athlete=14377810,toplist
