Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
54,67.76,,Iryna SEKACHOVA,21 JUL 1976,UKR,1,,Yalta (UKR),06 JUN 2013,1057,women_HT,2013,https://worldathletics.org/athletes/athlete=14304134,toplist
55,67.73,,Amy HAAPANEN,23 MAR 1984,USA,5,,"Tucson, AZ (USA)",18 MAY 2013,1056,women_HT,2013,https://worldathletics.org/athletes/athlete=14311664,toplist
56,67.70,,Sarah HOLT,14 JUL 1987,GBR,2,,"Palo Alto, CA (USA)",28 APR 2013,1056,women_HT,2013,https://worldathletics.org/athletes/athlete=14275352,toplist
57,67.59,,Yelizaveta TSAREVA,26 MAR 1993,RUS,1q2,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2013,1054,women_HT,2013,https://worldathletics.org/athletes/athlete=14481572,toplist
58,67.49,,Nina VOLKOVA,26 AUG 1984,RUS,3,,Moskva (RUS),24 JUL 2013,1053,women_HT,2013,https://worldathletics.org/athletes/athlete=14299733,toplist
59,67.45,,Alina SAHYUNOVA,02 MAR 1990,BLR,1,,Minsk (BLR),28 JUN 2013,1052,women_HT,2013,https://worldathletics.org/athletes/athlete=14269817,toplist
60,67.20,,Berta CASTELLS,24 JAN 1984,ESP,1,,Mataró (ESP),03 JUL 2013,1048,women_HT,2013,https://worldathletics.org/athletes/athlete=14261855,toplist
61,67.18,,Josefine BERG,27 DEC 1985,SWE,1,,Torsby (SWE),29 MAR 2013,1048,women_HT,2013,https://worldathletics.org/athletes/athlete=14301713,toplist
62,67.13,,Eleni LARSSON,09 FEB 1993,SWE,1q1,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2013,1047,women_HT,2013,https://worldathletics.org/athletes/athlete=14373636,toplist
63,67.09,,Na LUO,08 OCT 1993,CHN,4,,Chengdu (CHN),31 MAR 2013,1046,women_HT,2013,https://worldathletics.org/athletes/athlete=14430153,toplist
64,67.03,,Nataliya ZOLOTUKHINA,04 JAN 1985,UKR,1,,Kyiv (UKR),29 JUL 2013,1045,women_HT,2013,https://worldathletics.org/athletes/athlete=14304378,toplist
65,67.02,,Fruzsina FERTIG,02 SEP 1993,HUN,2,,Budapest (HUN),27 JUL 2013,1045,women_HT,2013,https://worldathletics.org/athletes/athlete=14375572,toplist
66,66.99,,Brooke PLEGER,21 JUN 1992,USA,1,,"Akron, OH (USA)",05 APR 2013,1045,women_HT,2013,https://worldathletics.org/athletes/athlete=14447837,toplist
67,66.96,,Kristin SMITH,23 DEC 1987,USA,8,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013,1044,women_HT,2013,https://worldathletics.org/athletes/athlete=14321560,toplist
68,66.73,,Caressa SIMS,07 MAR 1986,USA,6,,"Tucson, AZ (USA)",16 MAY 2013,1040,women_HT,2013,https://worldathletics.org/athletes/athlete=14321349,toplist
69,66.64,,Alena LYSENKO,03 FEB 1988,RUS,4,,Sochi (RUS),25 MAY 2013,1039,women_HT,2013,https://worldathletics.org/athletes/athlete=14298502,toplist
70,66.62,,Yana KLESHEVNIKOVA,24 JUL 1988,RUS,2,,Yerino (RUS),02 JUN 2013,1039,women_HT,2013,https://worldathletics.org/athletes/athlete=14363691,toplist
71,66.60,,Jenny OZORAI,03 DEC 1990,HUN,1,,"Los Angeles, CA (USA)",26 APR 2013,1038,women_HT,2013,https://worldathletics.org/athletes/athlete=14282166,toplist
72,66.58,,Natalya POLYAKOVA,09 DEC 1990,RUS,3,,Yerino (RUS),15 JUN 2013,1038,women_HT,2013,https://worldathletics.org/athletes/athlete=14408914,toplist
73,66.16,,Hanna MALYSHCHYK,04 FEB 1994,BLR,1,,Staiki (BLR),02 FEB 2013,1031,women_HT,2013,https://worldathletics.org/athletes/athlete=14421738,toplist
74,66.11,,Malwina KOPRON,16 NOV 1994,POL,6,,Szczecin (POL),15 JUN 2013,1030,women_HT,2013,https://worldathletics.org/athletes/athlete=14418780,toplist
75,66.10,,Alena SOBALEVA,11 MAY 1993,BLR,6,,"Ratinan Stadion, Tampere (FIN)",13 JUL 2013,1030,women_HT,2013,https://worldathletics.org/athletes/athlete=14335975,toplist
76,66.08,,Brittany FUNK,13 MAY 1992,USA,2,,"Akron, OH (USA)",05 APR 2013,1030,women_HT,2013,https://worldathletics.org/athletes/athlete=14459712,toplist
77,66.06,,Shaunagh BROWN,15 MAR 1990,GBR,2,,Loughborough (GBR),19 MAY 2013,1030,women_HT,2013,https://worldathletics.org/athletes/athlete=14274587,toplist
78,66.01,,Alona SHAMOTINA,27 DEC 1995,UKR,4,,Yalta (UKR),20 FEB 2013,1029,women_HT,2013,https://worldathletics.org/athletes/athlete=14414096,toplist
79,65.81,,Johanna SALMELA,06 NOV 1990,FIN,2,,Tampere (FIN),15 JUN 2013,1025,women_HT,2013,https://worldathletics.org/athletes/athlete=14259018,toplist
80,65.61,,Marissa MINDERLER,07 MAY 1989,USA,7,,"Tucson, AZ (USA)",16 MAY 2013,1022,women_HT,2013,https://worldathletics.org/athletes/athlete=14327593,toplist
81,65.58,,Amy SENE,06 APR 1985,SEN,10q2,,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1022,women_HT,2013,https://worldathletics.org/athletes/athlete=14273892,toplist
82,65.48,,Alexis THOMAS,,USA,2,,"Columbus, OH (USA)",20 APR 2013,1020,women_HT,2013,https://worldathletics.org/athletes/athlete=14390228,toplist
83,65.43,,Kateřina ŠAFRÁNKOVÁ,08 JUN 1989,CZE,10f1,,Castellón (ESP),17 MAR 2013,1019,women_HT,2013,https://worldathletics.org/athletes/athlete=14262767,toplist
84,65.36,,Chandra ANDREWS,04 SEP 1983,USA,1,,"Warrensburg, MO (USA)",21 APR 2013,1018,women_HT,2013,https://worldathletics.org/athletes/athlete=14304880,toplist
85,65.33,,Laetitia BAMBARA,30 MAR 1984,BUR,2,,Chelles (FRA),15 MAY 2013,1018,women_HT,2013,https://worldathletics.org/athletes/athlete=14258663,toplist
86,65.18,,DeAnna PRICE,08 JUN 1993,USA,2,,"Des Moines, IA (USA)",10 MAY 2013,1015,women_HT,2013,https://worldathletics.org/athletes/athlete=14491584,toplist
87,65.03,,Masumi AYA,01 JAN 1980,JPN,1,,Amagasaki (JPN),18 MAY 2013,1013,women_HT,2013,https://worldathletics.org/athletes/athlete=14286119,toplist
88,65.01,,Réka GYURÁTZ,31 MAY 1996,HUN,2,,"Stadio Guidobaldi, Rieti (ITA)",20 JUL 2013,1013,women_HT,2013,https://worldathletics.org/athletes/athlete=14382890,toplist
89,64.97,,Erin ATKINSON,30 JAN 1992,USA,1,,"Austin, TX (USA)",13 APR 2013,1012,women_HT,2013,https://worldathletics.org/athletes/athlete=14378043,toplist
90,64.89,,Karina FROLOVA,02 MAR 1990,RUS,7,,"Adler, Sochi (RUS)",19 FEB 2013,1011,women_HT,2013,https://worldathletics.org/athletes/athlete=14297723,toplist
91,64.78,,Victoria FLOWERS,17 JAN 1990,USA,2,,"Princeton, NJ (USA)",19 APR 2013,1009,women_HT,2013,https://worldathletics.org/athletes/athlete=14310234,toplist
92,64.74,,Kim FORTNEY,15 AUG 1991,USA,6f3,,"Austin, TX (USA)",23 MAY 2013,1008,women_HT,2013,https://worldathletics.org/athletes/athlete=14401957,toplist
93,64.70,,Jillian WEIR,09 FEB 1993,CAN,4,,"Los Angeles, CA (USA)",11 MAY 2013,1008,women_HT,2013,https://worldathletics.org/athletes/athlete=14423557,toplist
94,64.65,,Bethany PFEIFFER,,USA,1f2,,"Columbia, MO (USA)",22 MAR 2013,1007,women_HT,2013,https://worldathletics.org/athletes/united-states/bethany-pfeiffer-14418051,toplist
94,64.65,,Francesca MASSOBRIO,09 JUL 1993,ITA,1,,Rieti (ITA),16 JUN 2013,1007,women_HT,2013,https://worldathletics.org/athletes/athlete=14365865,toplist
96,64.49,,Taylor BUSH,26 NOV 1989,USA,9,,"Tucson, AZ (USA)",16 MAY 2013,1004,women_HT,2013,https://worldathletics.org/athletes/athlete=14367223,toplist
97,64.39,,Heather STEACY,14 APR 1988,CAN,2,,Moncton (CAN),23 JUN 2013,1003,women_HT,2013,https://worldathletics.org/athletes/athlete=14267145,toplist
98,64.33,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,1,,Novopolotsk (BLR),22 NOV 2013,1002,women_HT,2013,https://worldathletics.org/athletes/athlete=14427839,toplist
99,64.30,,Daina LEVY,27 MAY 1993,CAN,1,,Kingston (JAM),22 JUN 2013,1001,women_HT,2013,https://worldathletics.org/athletes/athlete=14375571,toplist
99,64.30,,Jenni PENTTILA,09 MAR 1991,FIN,2,,Kaustinen (FIN),29 JUN 2013,1001,women_HT,2013,https://worldathletics.org/athletes/athlete=14259113,toplist
1,79.58,,Anita WŁODARCZYK,08 AUG 1985,POL,1,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1248,women_HT,2014,https://worldathletics.org/athletes/athlete=14294652,toplist
2,78.00,,Betty HEIDLER,14 OCT 1983,GER,1,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014,1223,women_HT,2014,https://worldathletics.org/athletes/athlete=14277951,toplist
3,77.68,,Zheng WANG,14 DEC 1987,CHN,1,,Chengdu (CHN),29 MAR 2014,1217,women_HT,2014,https://worldathletics.org/athletes/athlete=14264987,toplist
4,77.33,,Wenxiu ZHANG,22 MAR 1986,CHN,1,,Incheon (KOR),28 SEP 2014,1212,women_HT,2014,https://worldathletics.org/athletes/athlete=14264385,toplist
5,75.73,,Sultana FRIZELL,24 OCT 1984,CAN,1,,"Tucson, AZ (USA)",22 MAY 2014,1186,women_HT,2014,https://worldathletics.org/athletes/athlete=14267981,toplist
6,75.27,,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,,Banská Bystrica (SVK),12 JUL 2014,1178,women_HT,2014,https://worldathletics.org/athletes/athlete=14301404,toplist
7,75.12,,Amanda BINGSON,20 FEB 1990,USA,1,,"Las Vegas, NV (USA)",21 MAR 2014,1176,women_HT,2014,https://worldathletics.org/athletes/athlete=14365714,toplist
8,74.62,,Kathrin KLAAS,06 FEB 1984,GER,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 JUL 2014,1168,women_HT,2014,https://worldathletics.org/athletes/athlete=14278327,toplist
9,74.39,,Joanna FIODOROW,04 MAR 1989,POL,2f1,,Halle (GER),17 MAY 2014,1164,women_HT,2014,https://worldathletics.org/athletes/athlete=14293612,toplist
10,74.20,,Jessica COSBY-TORUGA,31 MAY 1982,USA,3,,"Tucson, AZ (USA)",22 MAY 2014,1161,women_HT,2014,https://worldathletics.org/athletes/athlete=14308131,toplist
11,73.65,,Iryna NOVOZHYLOVA,07 JAN 1986,UKR,1,,Kyiv (UKR),21 MAY 2014,1152,women_HT,2014,https://worldathletics.org/athletes/athlete=14303970,toplist
12,73.61,,Amber CAMPBELL,05 JUN 1981,USA,1,,Edmonton (CAN),06 JUL 2014,1152,women_HT,2014,https://worldathletics.org/athletes/athlete=14307097,toplist
13,73.06,,Tingting LIU,29 JAN 1990,CHN,4f1,,Halle (GER),17 MAY 2014,1143,women_HT,2014,https://worldathletics.org/athletes/athlete=14941347,toplist
14,72.49,,Éva ORBÁN,29 NOV 1984,HUN,2f1,,Leiria (POR),16 MAR 2014,1133,women_HT,2014,https://worldathletics.org/athletes/athlete=14282161,toplist
15,72.20,,Rosa Andreina RODRÍGUEZ,02 JUL 1986,VEN,1,,Barquisimeto (VEN),15 MAY 2014,1129,women_HT,2014,https://worldathletics.org/athletes/athlete=14325206,toplist
16,71.93,,Bianca Florentina GHELBER,01 JUN 1990,ROU,1,,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014,1124,women_HT,2014,https://worldathletics.org/athletes/athlete=14295835,toplist
17,71.74,,Gwen BERRY,29 JUN 1989,USA,1,,"Jonesboro, AR (USA)",25 APR 2014,1121,women_HT,2014,https://worldathletics.org/athletes/athlete=14327736,toplist
18,71.66,,Jennifer DAHLGREN,21 APR 1984,ARG,1,,Buenos Aires (ARG),01 MAR 2014,1120,women_HT,2014,https://worldathletics.org/athletes/athlete=14272677,toplist
19,71.58,,Nikola LOMNICKÁ,16 SEP 1988,SVK,1,,"Marietta, GA (USA)",08 JUN 2014,1119,women_HT,2014,https://worldathletics.org/athletes/athlete=14301502,toplist
20,71.53,,Sophie HITCHON,11 JUL 1991,GBR,5f1,,Halle (GER),17 MAY 2014,1118,women_HT,2014,https://worldathletics.org/athletes/athlete=14275327,toplist
21,71.35,,Yipsi MORENO,19 NOV 1980,CUB,1,,Veracruz (MEX),24 NOV 2014,1115,women_HT,2014,https://worldathletics.org/athletes/athlete=14263462,toplist
22,71.17,,Alexandra TAVERNIER,13 DEC 1993,FRA,1,,Oyonnax (FRA),06 JUL 2014,1112,women_HT,2014,https://worldathletics.org/athletes/athlete=14417974,toplist
23,71.14,,Hanna SKYDAN,14 MAY 1992,UKR,1,,Kyiv (UKR),06 MAY 2014,1112,women_HT,2014,https://worldathletics.org/athletes/athlete=14375556,toplist
24,71.07,,Ariannys VICHY,18 MAY 1989,CUB,1,,La Habana (CUB),20 MAR 2014,1110,women_HT,2014,https://worldathletics.org/athletes/athlete=14263672,toplist
25,70.79,,Kateřina ŠAFRÁNKOVÁ,08 JUN 1989,CZE,1,,Kladno (CZE),17 MAY 2014,1106,women_HT,2014,https://worldathletics.org/athletes/athlete=14262767,toplist
26,70.78,,Jeneva STEVENS,28 OCT 1989,USA,3,,Ponce (PUR),17 MAY 2014,1106,women_HT,2014,https://worldathletics.org/athletes/athlete=14361804,toplist
27,70.76,,Carolin PAESLER,16 DEC 1990,GER,2,,Schönebeck (GER),27 JUN 2014,1105,women_HT,2014,https://worldathletics.org/athletes/athlete=14277860,toplist
28,70.51,,Tracey ANDERSSON,05 DEC 1984,SWE,1,,Göteborg (SWE),14 JUN 2014,1101,women_HT,2014,https://worldathletics.org/athletes/athlete=14301679,toplist
29,70.48,,Silvia SALIS,17 SEP 1985,ITA,1,,Lucca (ITA),22 FEB 2014,1101,women_HT,2014,https://worldathletics.org/athletes/athlete=14285187,toplist
30,70.46,,Yirisleydi FORD,18 AUG 1991,CUB,1,,La Habana (CUB),08 OCT 2014,1101,women_HT,2014,https://worldathletics.org/athletes/athlete=14263574,toplist
31,70.28,,Julia RATCLIFFE,14 JUL 1993,NZL,1,,"Princeton, NJ (USA)",19 APR 2014,1098,women_HT,2014,https://worldathletics.org/athletes/athlete=14293147,toplist
32,70.27,,Brittany SMITH,25 MAR 1991,USA,1,,"Normal, IL (USA)",03 MAY 2014,1098,women_HT,2014,https://worldathletics.org/athletes/athlete=14402055,toplist
33,70.04,,Natalya POLYAKOVA,09 DEC 1990,RUS,1,,Moskva (RUS),17 JUL 2014,1094,women_HT,2014,https://worldathletics.org/athletes/athlete=14408914,toplist
34,69.96,,Tereza KRÁLOVÁ,21 OCT 1989,CZE,1,,Vila Real de Santo António (POR),25 MAY 2014,1093,women_HT,2014,https://worldathletics.org/athletes/athlete=14262979,toplist
35,69.92,,Alena KRECHYK,20 JUL 1987,BLR,1,,Minsk (BLR),07 JUN 2014,1092,women_HT,2014,https://worldathletics.org/athletes/athlete=14269800,toplist
36,69.81,,Na LUO,08 OCT 1993,CHN,4,,Beijing (CHN),21 MAY 2014,1090,women_HT,2014,https://worldathletics.org/athletes/athlete=14430153,toplist
37,69.70,,Britney HENRY,17 OCT 1984,USA,4f1,,"Tucson, AZ (USA)",24 MAY 2014,1088,women_HT,2014,https://worldathletics.org/athletes/athlete=14312417,toplist
37,69.70,,Amy SENE,06 APR 1985,SEN,3,,Forbach (FRA),25 MAY 2014,1088,women_HT,2014,https://worldathletics.org/athletes/athlete=14273892,toplist
39,69.47,,Yelena RIGERT,02 DEC 1983,RUS,1,,Kazan (RUS),25 JUL 2014,1085,women_HT,2014,https://worldathletics.org/athletes/athlete=14299014,toplist
40,69.33,,Berta CASTELLS,24 JAN 1984,ESP,1,,Manresa (ESP),17 JUL 2014,1082,women_HT,2014,https://worldathletics.org/athletes/athlete=14261855,toplist
41,69.30,,Malwina KOPRON,16 NOV 1994,POL,1,,Leiria (POR),16 MAR 2014,1082,women_HT,2014,https://worldathletics.org/athletes/athlete=14418780,toplist
42,69.23,,Jessika GUEHASEIM,23 AUG 1989,FRA,1,,Taverny (FRA),25 JUN 2014,1081,women_HT,2014,https://worldathletics.org/athletes/athlete=14257211,toplist
43,69.13,,Ida STORM,11 OCT 1991,SWE,1,,Halmstad (SWE),12 JUL 2014,1079,women_HT,2014,https://worldathletics.org/athletes/athlete=14302460,toplist
44,69.10,,Iryna SEKACHOVA,21 JUL 1976,UKR,6,,Beijing (CHN),21 MAY 2014,1079,women_HT,2014,https://worldathletics.org/athletes/athlete=14304134,toplist
45,69.08,,Barbara ŠPILER,02 JAN 1992,SLO,,,Varaždin (CRO),12 JUL 2014,1078,women_HT,2014,https://worldathletics.org/athletes/athlete=14300243,toplist
46,69.01,,Alena LYSENKO,03 FEB 1988,RUS,1,,Sochi (RUS),29 MAY 2014,1077,women_HT,2014,https://worldathletics.org/athletes/athlete=14298502,toplist
47,68.96,,Alena SOBALEVA,11 MAY 1993,BLR,2,,Brest (BLR),25 APR 2014,1076,women_HT,2014,https://worldathletics.org/athletes/athlete=14335975,toplist
48,68.44,,Merja KORPELA,15 MAY 1981,FIN,1,,Kuortane (FIN),13 JUL 2014,1068,women_HT,2014,https://worldathletics.org/athletes/athlete=14259386,toplist
49,68.43,,Alona SHAMOTINA,27 DEC 1995,UKR,1,,Kyiv (UKR),13 JUN 2014,1068,women_HT,2014,https://worldathletics.org/athletes/athlete=14414096,toplist
50,68.40,,Kristin SMITH,23 DEC 1987,USA,8,,"Sacramento, CA (USA)",28 JUN 2014,1067,women_HT,2014,https://worldathletics.org/athletes/athlete=14321560,toplist
51,68.30,,Nina VOLKOVA,26 AUG 1984,RUS,6f1,,Leiria (POR),16 MAR 2014,1066,women_HT,2014,https://worldathletics.org/athletes/athlete=14299733,toplist
52,68.14,,Yelizaveta TSAREVA,26 MAR 1993,RUS,7,,"Luzhniki, South Arena, Moskva (RUS)",11 JUN 2014,1063,women_HT,2014,https://worldathletics.org/athletes/athlete=14481572,toplist
53,68.02,,Taylor BUSH,26 NOV 1989,USA,1,,"Tucson, AZ (USA)",12 APR 2014,1061,women_HT,2014,https://worldathletics.org/athletes/athlete=14367223,toplist
54,67.97,,Brooke PLEGER,21 JUN 1992,USA,1,,"Toledo, OH (USA)",09 MAY 2014,1060,women_HT,2014,https://worldathletics.org/athletes/athlete=14447837,toplist
55,67.77,,Eli Johana MORENO,15 APR 1985,COL,3,,Veracruz (MEX),24 NOV 2014,1057,women_HT,2014,https://worldathletics.org/athletes/athlete=14263966,toplist
56,67.67,,Chelsea CASSULO,06 OCT 1990,USA,,,"Tempe, AZ (USA)",21 MAR 2014,1056,women_HT,2014,https://worldathletics.org/athletes/united-states/chelsea-cassulo-014422424,toplist
57,67.57,,Laura REDONDO,03 JUL 1988,ESP,1,,León (ESP),01 MAR 2014,1054,women_HT,2014,https://worldathletics.org/athletes/athlete=14260658,toplist
58,67.53,,Hanna MALYSHCHYK,04 FEB 1994,BLR,2,,Grodno (BLR),24 JUL 2014,1053,women_HT,2014,https://worldathletics.org/athletes/athlete=14421738,toplist
59,67.46,,Amy HAAPANEN,23 MAR 1984,USA,6,,"Tucson, AZ (USA)",22 MAY 2014,1052,women_HT,2014,https://worldathletics.org/athletes/athlete=14311664,toplist
60,67.43,,Jillian WEIR,09 FEB 1993,CAN,1,,"Pullman, WA (USA)",18 MAY 2014,1052,women_HT,2014,https://worldathletics.org/athletes/athlete=14423557,toplist
61,67.32,,Réka GYURÁTZ,31 MAY 1996,HUN,2,,Budapest (HUN),22 FEB 2014,1050,women_HT,2014,https://worldathletics.org/athletes/athlete=14382890,toplist
62,67.23,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,1,,Minsk (BLR),18 JUL 2014,1048,women_HT,2014,https://worldathletics.org/athletes/athlete=14427839,toplist
63,67.04,,Marina SMOLYACHKOVA,10 FEB 1985,BLR,2,,Minsk (BLR),18 JUL 2014,1045,women_HT,2014,https://worldathletics.org/athletes/athlete=14269608,toplist
64,66.92,,Jolien Maliga BOUMKWO,27 AUG 1993,BEL,1,,Bruxelles (BEL),27 JUL 2014,1043,women_HT,2014,https://worldathletics.org/athletes/athlete=14373248,toplist
64,66.92,,Oksana MIANKOVA,10 MAY 1982,BLR,6q1,,"Letzigrund, Zürich (SUI)",13 AUG 2014,1043,women_HT,2014,https://worldathletics.org/athletes/athlete=14269736,toplist
66,66.87,,Alina SAHYUNOVA,02 MAR 1990,BLR,3,,Minsk (BLR),18 JUL 2014,1043,women_HT,2014,https://worldathletics.org/athletes/athlete=14269817,toplist
67,66.85,,Shaunagh BROWN,15 MAR 1990,GBR,2,,Göteborg (SWE),14 JUN 2014,1042,women_HT,2014,https://worldathletics.org/athletes/athlete=14274587,toplist
68,66.80,,Carys PARRY,24 JUL 1981,GBR,2,,Cardiff (GBR),15 JUL 2014,1041,women_HT,2014,https://worldathletics.org/athletes/athlete=14276018,toplist
69,66.73,,Heather STEACY,14 APR 1988,CAN,1,,Calgary (CAN),31 MAY 2014,1040,women_HT,2014,https://worldathletics.org/athletes/athlete=14267145,toplist
70,66.65,,Fruzsina FERTIG,02 SEP 1993,HUN,1,,Budapest (HUN),24 MAY 2014,1039,women_HT,2014,https://worldathletics.org/athletes/athlete=14375572,toplist
71,66.46,,Denise HINTON,17 DEC 1991,USA,1,,"Baton Rouge, LA (USA)",03 MAY 2014,1036,women_HT,2014,https://worldathletics.org/athletes/athlete=14452113,toplist
72,66.42,,Daniela MANZ,19 SEP 1986,GER,1,,Hamm (GER),13 JUL 2014,1035,women_HT,2014,https://worldathletics.org/athletes/athlete=14278778,toplist
73,66.33,,Brittany FUNK,13 MAY 1992,USA,1,,"San Marcos, TX (USA)",27 MAR 2014,1034,women_HT,2014,https://worldathletics.org/athletes/athlete=14459712,toplist
74,66.30,,Rachel HUNTER,30 AUG 1993,GBR,2,,Loughborough (GBR),18 MAY 2014,1033,women_HT,2014,https://worldathletics.org/athletes/athlete=14416575,toplist
75,66.29,,Paraskevi THEODOROU,15 MAR 1986,CYP,1,,Athina (GRE),31 MAY 2014,1033,women_HT,2014,https://worldathletics.org/athletes/athlete=14263275,toplist
76,66.24,,Micaela MARIANI,11 FEB 1988,ITA,1,,Rovereto (ITA),19 JUL 2014,1032,women_HT,2014,https://worldathletics.org/athletes/athlete=14284727,toplist
77,66.12,,Jenni PENTTILA,09 MAR 1991,FIN,1,,Pudasjärvi (FIN),19 JUN 2014,1030,women_HT,2014,https://worldathletics.org/athletes/athlete=14259113,toplist
78,66.08,,Kayla KOVAR,11 AUG 1991,USA,8,,"Walnut, CA (USA)",19 APR 2014,1030,women_HT,2014,https://worldathletics.org/athletes/athlete=14314713,toplist
79,66.03,,Elisa PALMIERI,18 SEP 1983,ITA,2,,Rovereto (ITA),19 JUL 2014,1029,women_HT,2014,https://worldathletics.org/athletes/athlete=14284941,toplist
80,65.93,,Sarah BENSAAD,27 JAN 1987,TUN,1,,Bobigny (FRA),27 APR 2014,1027,women_HT,2014,https://worldathletics.org/athletes/athlete=14258536,toplist
81,65.92,,Charlene WOITHA,21 AUG 1993,GER,3,,Schönebeck (GER),27 JUN 2014,1027,women_HT,2014,https://worldathletics.org/athletes/athlete=14454035,toplist
82,65.77,,Laetitia BAMBARA,30 MAR 1984,BUR,3,,Eaubonne (FRA),02 JUL 2014,1025,women_HT,2014,https://worldathletics.org/athletes/athlete=14258663,toplist
83,65.67,,Sarah HOLT,14 JUL 1987,GBR,4,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1023,women_HT,2014,https://worldathletics.org/athletes/athlete=14275352,toplist
84,65.64,,Eleni LARSSON,09 FEB 1993,SWE,1,,Gävle (SWE),09 AUG 2014,1023,women_HT,2014,https://worldathletics.org/athletes/athlete=14373636,toplist
85,65.55,,Karolina PEDERSEN,16 APR 1987,SWE,3f1,,Bottnaryd (SWE),29 JUN 2014,1021,women_HT,2014,https://worldathletics.org/athletes/athlete=14302330,toplist
86,65.34,,Iliána KOROSÍDOU,14 JAN 1995,GRE,1,,Thessaloniki (GRE),07 JUN 2014,1018,women_HT,2014,https://worldathletics.org/athletes/athlete=14445829,toplist
87,65.21,,Vânia SILVA,08 JUN 1980,POR,3,,Vila Real de Santo António (POR),25 MAY 2014,1016,women_HT,2014,https://worldathletics.org/athletes/athlete=14295104,toplist
88,65.19,,Sara SAVATOVIĆ,05 OCT 1993,SRB,1,,"Austin, TX (USA)",27 MAR 2014,1015,women_HT,2014,https://worldathletics.org/athletes/athlete=14375562,toplist
89,65.17,,Audrey CIOFANI,13 MAR 1996,FRA,2,,Bobigny (FRA),21 DEC 2014,1015,women_HT,2014,https://worldathletics.org/athletes/athlete=14424565,toplist
90,65.16,,Alexia SEDYKH,13 SEP 1993,FRA,2,,Albi (FRA),28 JUN 2014,1015,women_HT,2014,https://worldathletics.org/athletes/athlete=14273883,toplist
91,65.07,,Kati OJALOO,31 JAN 1990,EST,1,,Tallinn (EST),20 MAY 2014,1014,women_HT,2014,https://worldathletics.org/athletes/athlete=14381551,toplist
92,65.05,,Lauren STUART,16 NOV 1991,CAN,2,,Moncton (CAN),29 JUN 2014,1013,women_HT,2014,https://worldathletics.org/athletes/athlete=14381256,toplist
93,65.00,,Wang LU,22 DEC 1991,CHN,3,,Zhaoqing (CHN),19 APR 2014,1012,women_HT,2014,https://worldathletics.org/athletes/athlete=14372180,toplist
