Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
7008,5.6,Carson Cody WATERS,1996-06-05,USA,3,"Maria-Theresien-Straße, Innsbruck (AUT)",2022-06-11,1157,2022,men_PV,Men Pole Vault,,26.0,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,4,"Maria-Theresien-Straße, Innsbruck (AUT)",2022-06-11,1157,2022,men_PV,Men Pole Vault,,25.1,True
7008,5.6,Piotr LISEK,1992-08-16,POL,4,"Gymnasium am Stefansberg, Merzig (GER)",2022-06-11,1157,2022,men_PV,Men Pole Vault,,29.8,True
7008,5.6,Augusto DUTRA,1990-07-16,BRA,1,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",2022-06-11,1157,2022,men_PV,Men Pole Vault,,31.9,True
7008,5.6,Emmanouil KARALIS,1999-10-20,GRE,3,Olympia (GRE),2022-06-12,1157,2022,men_PV,Men Pole Vault,,22.6,True
7008,5.6,Harry COPPELL,1996-07-11,GBR,4,Olympia (GRE),2022-06-12,1157,2022,men_PV,Men Pole Vault,,25.9,True
7008,5.6,Andrew IRWIN,1993-01-23,USA,5,Olympia (GRE),2022-06-12,1157,2022,men_PV,Men Pole Vault,,29.4,True
7008,5.6,Paweł WOJCIECHOWSKI,1989-06-06,POL,6,Olympia (GRE),2022-06-12,1157,2022,men_PV,Men Pole Vault,,33.0,True
7008,5.6,Robert RENNER,1994-03-08,SLO,6,Olympia (GRE),2022-06-12,1157,2022,men_PV,Men Pole Vault,,28.3,True
7008,5.6,Anthony AMMIRATI,2003-07-16,FRA,1,Salon-de-Provence (FRA),2022-06-12,1157,2022,men_PV,Men Pole Vault,,18.9,True
7008,5.6,Ben BROEDERS,1995-06-21,BEL,4,"Bislett Stadion, Oslo (NOR)",2022-06-16,1157,2022,men_PV,Men Pole Vault,,27.0,True
7008,5.6,Renaud LAVILLENIE,1986-09-18,FRA,5,"Bislett Stadion, Oslo (NOR)",2022-06-16,1157,2022,men_PV,Men Pole Vault,,35.7,True
7008,5.6,Thiago BRAZ,1993-12-16,BRA,6,"Bislett Stadion, Oslo (NOR)",2022-06-16,1157,2022,men_PV,Men Pole Vault,,28.5,True
7008,5.6,Germán CHIARAVIGLIO,1987-04-16,ARG,2,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1157,2022,men_PV,Men Pole Vault,,35.2,True
7008,5.6,Mathieu COLLET,1995-03-15,FRA,1f1,"Stade Hector Rolland, Moulins (FRA)",2022-06-18,1157,2022,men_PV,Men Pole Vault,,27.3,True
7008,5.6,Andrew IRWIN,1993-01-23,USA,3,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,29.4,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,3,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,25.2,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,5,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,26.0,True
7008,5.6,KC LIGHTFOOT,1999-11-11,USA,5,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,22.6,True
7008,5.6,Olen Tray OATES,1995-03-14,USA,7,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,27.3,True
7008,5.6,Zachery BRADFORD,1999-11-29,USA,7,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,22.6,True
7008,5.6,Zach MCWHORTER,1999-01-07,USA,9,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,23.5,True
7008,5.6,Tomoya KARASAWA,2002-05-17,JPN,1,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,20.1,True
7008,5.6,Tomoya KARASAWA,2002-05-17,JPN,1,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",2022-06-25,1157,2022,men_PV,Men Pole Vault,,20.1,True
7008,5.6,Timur MORGUNOV,1996-10-12,ANA,1,"Stadium Desna, Bryansk (RUS)",2022-07-01,1157,2022,men_PV,Men Pole Vault,,25.7,True
7008,5.6,Ioannis RIZOS,2000-03-02,GRE,3,"Stade Complexe Olympique, Oran (ALG)",2022-07-02,1157,2022,men_PV,Men Pole Vault,,22.3,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,3,"Theodor-Heuss Platz, Landau (GER)",2022-07-07,1157,2022,men_PV,Men Pole Vault,,26.0,True
7008,5.6,Germán CHIARAVIGLIO,1987-04-16,ARG,4,"Theodor-Heuss Platz, Landau (GER)",2022-07-07,1157,2022,men_PV,Men Pole Vault,,35.2,True
7008,5.6,Jie YAO,1990-09-21,CHN,1,Huangshi (CHN),2022-07-13,1157,2022,men_PV,Men Pole Vault,,31.8,True
7008,5.6,Olen Tray OATES,1995-03-14,USA,1,"Stade Jean Jacoby, Schifflange (LUX)",2022-07-31,1157,2022,men_PV,Men Pole Vault,,27.4,True
7008,5.6,Dominik ALBERTO,1992-04-28,SUI,2,"Stade Jean Jacoby, Schifflange (LUX)",2022-07-31,1157,2022,men_PV,Men Pole Vault,,30.3,True
7008,5.6,Juho ALASAARI,2003-09-29,FIN,2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-04,1157,2022,men_PV,Men Pole Vault,,18.8,True
7008,5.6,Mikhail SHMYKOV,2001-02-15,RUS,3,"Olympic Stadium, Cheboksary (RUS)",2022-08-04,1157,2022,men_PV,Men Pole Vault,,21.5,True
7008,5.6,Thibaut COLLET,1999-06-17,FRA,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1157,2022,men_PV,Men Pole Vault,,23.1,True
7008,5.6,Ersu ŞAŞMA,1999-09-30,TUR,1,"Athletics Stadium, Konya (TUR)",2022-08-09,1157,2022,men_PV,Men Pole Vault,,22.9,True
7008,5.6,Dmitriy KACHANOV,2001-01-08,RUS,,"Dinamo National Olympic Stadium, Minsk (BLR)",2022-08-17,1157,2022,men_PV,Men Pole Vault,,21.6,True
7008,5.6,Thibaut COLLET,1999-06-17,FRA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-25,1157,2022,men_PV,Men Pole Vault,,23.2,True
7008,5.6,Anthony AMMIRATI,2003-07-16,FRA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-25,1157,2022,men_PV,Men Pole Vault,,19.1,True
7008,5.6,Dmitriy KACHANOV,2001-01-08,RUS,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-27,1157,2022,men_PV,Men Pole Vault,,21.6,True
7008,5.6,Kurtis MARSCHALL,1997-04-25,AUS,1f1,"WA Sports Centre, Perth (AUS)",2023-01-20,1157,2023,men_PV,Men Pole Vault,,25.7,True
7008,5.6,Jie YAO,1990-09-21,CHN,1,"Sichuan Xipu Training Base, Chengdu (CHN)",2023-04-08,1157,2023,men_PV,Men Pole Vault,,32.5,True
7008,5.6,Zachery BRADFORD,1999-11-29,USA,1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,1157,2023,men_PV,Men Pole Vault,,23.4,True
7008,5.6,Bo Kanda LITA BAEHRE,1999-04-29,GER,1,"Green Point Stadium, Cape Town (RSA)",2023-04-17,1157,2023,men_PV,Men Pole Vault,,24.0,True
7008,5.6,Sondre GUTTORMSEN,1999-06-01,NOR,1,"Franklin Field, Philadelphia, PA (USA)",2023-05-06,1157,2023,men_PV,Men Pole Vault,,23.9,True
7008,5.6,Eduardo NÁPOLES,1997-12-31,CUB,1,"Estadio Panamericano, La Habana (CUB)",2023-05-13,1157,2023,men_PV,Men Pole Vault,,25.4,True
7008,5.6,Aleksandr SOLOVYOV,2002-02-18,RUS,1,"Slava Metreveli Stadium, Sochi (RUS)",2023-05-25,1157,2023,men_PV,Men Pole Vault,,21.3,True
7008,5.6,Olen Tray OATES,1995-03-14,USA,3,"Vanderbilt Track, Nashville, TN (USA)",2023-06-02,1157,2023,men_PV,Men Pole Vault,,28.2,True
7008,5.6,Zachery BRADFORD,1999-11-29,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1157,2023,men_PV,Men Pole Vault,,23.5,True
7008,5.6,Jacob ENGLAR,,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1157,2023,men_PV,Men Pole Vault,,,True
7008,5.6,Clayton SIMMS,2002-10-08,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1157,2023,men_PV,Men Pole Vault,,20.7,True
7008,5.6,Caleb WITSKEN,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1157,2023,men_PV,Men Pole Vault,,,True
7008,5.6,Sondre GUTTORMSEN,1999-06-01,NOR,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1157,2023,men_PV,Men Pole Vault,,24.0,True
7008,5.6,Robert SOBERA,1991-01-19,POL,1,"Stadion Miejski, Oleśnica (POL)",2023-06-10,1157,2023,men_PV,Men Pole Vault,,32.4,True
7008,5.6,Zach MCWHORTER,1999-01-07,USA,3,"Golęcin Stadion, Poznan (POL)",2023-06-18,1157,2023,men_PV,Men Pole Vault,,24.4,True
7008,5.6,Alioune SENE,1996-02-03,FRA,4,"Golęcin Stadion, Poznan (POL)",2023-06-18,1157,2023,men_PV,Men Pole Vault,,27.4,True
7008,5.6,Shingo SAWA,1996-09-28,JPN,1,"Nihon University Athletics Stadium, Setagaya (JPN)",2023-06-24,1157,2023,men_PV,Men Pole Vault,,26.7,True
7008,5.6,Valentin LAVILLENIE,1991-07-16,FRA,1,"Stade Gillardeaux, Avignon (FRA)",2023-06-25,1157,2023,men_PV,Men Pole Vault,,31.9,True
7008,5.6,Thibaut COLLET,1999-06-17,FRA,6,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1157,2023,men_PV,Men Pole Vault,,24.0,True
7008,5.6,Emmanouil KARALIS,1999-10-20,GRE,7,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1157,2023,men_PV,Men Pole Vault,,23.7,True
9794,5.57,Carson Cody WATERS,1996-06-05,USA,1,"Sun Angel Stadium, Tempe, AZ (USA)",2022-04-09,1149,2022,men_PV,Men Pole Vault,,25.8,True
9794,5.57,Robert RENNER,1994-03-08,SLO,1,"Stadion ""Ob jezeru"", Velenje (SLO)",2022-06-24,1149,2022,men_PV,Men Pole Vault,,28.3,True
9794,5.57,Dominik ALBERTO,1992-04-28,SUI,1f1,"Stadion Hertiallmend, Zug (SUI)",2022-07-16,1149,2022,men_PV,Men Pole Vault,,30.2,True
9794,5.57,Valentin LAVILLENIE,1991-07-16,FRA,5,"Katschhof, Aachen (GER)",2022-09-10,1149,2022,men_PV,Men Pole Vault,,31.2,True
9794,5.57,Simen GUTTORMSEN,2001-01-19,NOR,7,"Katschhof, Aachen (GER)",2022-09-10,1149,2022,men_PV,Men Pole Vault,,21.6,True
9794,5.57,Piotr LISEK,1992-08-16,POL,8,"Katschhof, Aachen (GER)",2022-09-10,1149,2022,men_PV,Men Pole Vault,,30.1,True
9794,5.57,Hunter GARRETSON,2002-04-01,USA,1,"Jesse Owens Stadium, Columbus, OH (USA)",2023-04-22,1149,2023,men_PV,Men Pole Vault,,21.1,True
9794,5.57,Robert SOBERA,1991-01-19,POL,6,"Stadion Śląski, Chorzów (POL)",2023-06-04,1149,2023,men_PV,Men Pole Vault,,32.4,True
9794,5.57,Paweł WOJCIECHOWSKI,1989-06-06,POL,7,"Stadion Śląski, Chorzów (POL)",2023-06-04,1149,2023,men_PV,Men Pole Vault,,34.0,True
9794,5.57,Emmanouil KARALIS,1999-10-20,GRE,8,"Stadion Śląski, Chorzów (POL)",2023-06-04,1149,2023,men_PV,Men Pole Vault,,23.6,True
9865,5.56,Tyler LOONTJER,1996-02-18,USA,1,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",2021-05-01,1146,2021,men_PV,Men Pole Vault,,25.2,True
9865,5.56,Clayton FRITSCH,1998-12-29,USA,2,"Turner Stadium, Humble, TX (USA)",2021-05-16,1146,2021,men_PV,Men Pole Vault,,22.4,True
9865,5.56,Emmanouil KARALIS,1999-10-20,GRE,1,"Pampeloponnisiako Stadium, Patra (GRE)",2021-05-19,1146,2021,men_PV,Men Pole Vault,,21.6,True
9865,5.56,Audie WYATT,1996-04-30,USA,1,"Chula Vista, CA (USA)",2021-06-13,1146,2021,men_PV,Men Pole Vault,,25.1,True
9865,5.56,Mathieu COLLET,1995-03-15,FRA,9,"Olympiastadion, Berlin (GER)",2021-09-12,1146,2021,men_PV,Men Pole Vault,,26.5,True
9865,5.56,Hussein Assem AL HIZAM,1998-01-04,KSA,1,"Geroge C. Griffin Track, Atlanta, GA (USA)",2022-04-23,1146,2022,men_PV,Men Pole Vault,,24.3,True
9865,5.56,Caleb WITSKEN,,USA,1,"Clarence F. Robison Track, Provo, UT (USA)",2022-04-23,1146,2022,men_PV,Men Pole Vault,,,True
9865,5.56,Caleb WITSKEN,,USA,2,"Clarence F. Robison Track, Provo, UT (USA)",2022-05-14,1146,2022,men_PV,Men Pole Vault,,,True
9865,5.56,Timur MORGUNOV,1996-10-12,ANA,2,Tver (RUS),2022-06-12,1146,2022,men_PV,Men Pole Vault,,25.7,True
9865,5.56,Tomoya KARASAWA,2002-05-17,JPN,1,"Gion Stadium, Sagamihara (JPN)",2023-04-09,1146,2023,men_PV,Men Pole Vault,,20.9,True
9865,5.56,Hunter GARRETSON,2002-04-01,USA,1,"Jack Rose Track, Long Beach, CA (USA)",2023-04-13,1146,2023,men_PV,Men Pole Vault,,21.0,True
9865,5.56,Branson ELLIS,2000-07-19,USA,1,"Hayward Field, Eugene, OR (USA)",2023-05-05,1146,2023,men_PV,Men Pole Vault,,22.8,True
9865,5.56,Christyan SAMPY,,USA,2,"Tom Tellez Track, Houston, TX (USA)",2023-05-05,1146,2023,men_PV,Men Pole Vault,,,True
9865,5.56,Bradley JELMERT,,USA,1,"Doug Shaw Memorial Stadium, Myrtle Beach, SC (USA)",2023-05-12,1146,2023,men_PV,Men Pole Vault,,,True
10010,5.55,Augusto DUTRA,1990-07-16,BRA,1,Concepción del Uruguay (ARG),2021-03-28,1143,2021,men_PV,Men Pole Vault,,30.7,True
10010,5.55,Jie YAO,1990-09-21,CHN,1,Chengdu (CHN),2021-04-01,1143,2021,men_PV,Men Pole Vault,,30.5,True
10010,5.55,Ethan BRAY,,USA,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-04-10,1143,2021,men_PV,Men Pole Vault,,,True
10010,5.55,Germán CHIARAVIGLIO,1987-04-16,ARG,1,Concepción del Uruguay (ARG),2021-04-11,1143,2021,men_PV,Men Pole Vault,,34.0,True
10010,5.55,Ethan BRAY,,USA,1,"Elwood Olsen Stadium, Morningside College, Sioux City, IA (USA)",2021-04-16,1143,2021,men_PV,Men Pole Vault,,,True
10010,5.55,Seito YAMAMOTO,1992-03-11,JPN,1,"National Stadium, Tokyo (JPN)",2021-05-09,1143,2021,men_PV,Men Pole Vault,,29.2,True
10010,5.55,Rutger KOPPELAAR,1993-05-01,NED,1,"Vughtse Sports Club Prins Hendrik, Vught (NED)",2021-05-13,1143,2021,men_PV,Men Pole Vault,,28.0,True
10010,5.55,Carson Cody WATERS,1996-06-05,USA,1,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-05-14,1143,2021,men_PV,Men Pole Vault,,24.9,True
10010,5.55,Ryan LIPE,,USA,2,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1143,2021,men_PV,Men Pole Vault,,,True
10010,5.55,Armand DUPLANTIS,1999-11-10,SWE,2,"International Stadium, Gateshead (GBR)",2021-05-23,1143,2021,men_PV,Men Pole Vault,,21.5,True
10010,5.55,Petros CHATZIOU,1996-03-28,GRE,2,"Grigoris Lambrakis Stadium, Kallithea, Athina (GRE)",2021-05-26,1143,2021,men_PV,Men Pole Vault,,25.2,True
10010,5.55,Harry COPPELL,1996-07-11,GBR,2,"Stadion Śląski, Chorzów (POL)",2021-05-30,1143,2021,men_PV,Men Pole Vault,,24.9,True
10010,5.55,Oleg ZERNIKEL,1995-04-16,GER,3,"Stadion Śląski, Chorzów (POL)",2021-05-30,1143,2021,men_PV,Men Pole Vault,,26.1,True
10010,5.55,Germán CHIARAVIGLIO,1987-04-16,ARG,1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",2021-05-30,1143,2021,men_PV,Men Pole Vault,,34.1,True
10010,5.55,Masaki EJIMA,1999-03-06,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-01,1143,2021,men_PV,Men Pole Vault,,22.2,True
10010,5.55,Emmanouil KARALIS,1999-10-20,GRE,1,"Pampeloponnisiako Stadium, Patra (GRE)",2021-06-06,1143,2021,men_PV,Men Pole Vault,,21.6,True
10010,5.55,Keaton DANIEL,,USA,2,"Hayward Field, Eugene, OR (USA)",2021-06-09,1143,2021,men_PV,Men Pole Vault,,,True
10010,5.55,Ethan BRAY,,USA,3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1143,2021,men_PV,Men Pole Vault,,,True
10010,5.55,Clayton FRITSCH,1998-12-29,USA,4,"Hayward Field, Eugene, OR (USA)",2021-06-09,1143,2021,men_PV,Men Pole Vault,,22.4,True
10010,5.55,Dominik ALBERTO,1992-04-28,SUI,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1143,2021,men_PV,Men Pole Vault,,29.1,True
10010,5.55,Mathieu COLLET,1995-03-15,FRA,1,"Stade Hector Rolland, Moulins (FRA)",2021-06-12,1143,2021,men_PV,Men Pole Vault,,26.2,True
10010,5.55,Thibaut COLLET,1999-06-17,FRA,2,"Stade Hector Rolland, Moulins (FRA)",2021-06-12,1143,2021,men_PV,Men Pole Vault,,22.0,True
10010,5.55,Renaud LAVILLENIE,1986-09-18,FRA,4,"Golęcin Stadion, Poznan (POL)",2021-06-13,1143,2021,men_PV,Men Pole Vault,,34.7,True
10010,5.55,Paweł WOJCIECHOWSKI,1989-06-06,POL,5,"Golęcin Stadion, Poznan (POL)",2021-06-13,1143,2021,men_PV,Men Pole Vault,,32.0,True
10010,5.55,Simen GUTTORMSEN,2001-01-19,NOR,1,"Ullevi Stadium, Göteborg (SWE)",2021-06-16,1143,2021,men_PV,Men Pole Vault,,20.4,True
10010,5.55,Hussein Assem AL HIZAM,1998-01-04,KSA,1,"Stadion Radés, Radés (TUN)",2021-06-17,1143,2021,men_PV,Men Pole Vault,,23.4,True
10010,5.55,Germán CHIARAVIGLIO,1987-04-16,ARG,2,"Estadio Vallehermoso, Madrid (ESP)",2021-06-19,1143,2021,men_PV,Men Pole Vault,,34.2,True
10010,5.55,Didac SALAS,1993-05-19,ESP,3,"Estadio Vallehermoso, Madrid (ESP)",2021-06-19,1143,2021,men_PV,Men Pole Vault,,28.1,True
10010,5.55,Dominik ALBERTO,1992-04-28,SUI,2f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-20,1143,2021,men_PV,Men Pole Vault,,29.1,True
10010,5.55,Jan KUDLIČKA,1988-04-29,CZE,3f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-20,1143,2021,men_PV,Men Pole Vault,,33.1,True
10010,5.55,Zachery ZIEMEK,1993-02-23,USA,1ce,"Hayward Field, Eugene, OR (USA)",2021-06-20,1143,2021,men_PV,Men Pole Vault,,28.3,True
10010,5.55,Mikhail SHMYKOV,2001-02-15,RUS,2,"Olympic Stadium, Cheboksary (RUS)",2021-06-26,1143,2021,men_PV,Men Pole Vault,,20.4,True
10010,5.55,Viktor PINTUSOV,2000-02-07,ANA,3,"Olympic Stadium, Cheboksary (RUS)",2021-06-26,1143,2021,men_PV,Men Pole Vault,,21.4,True
10010,5.55,Jan KUDLIČKA,1988-04-29,CZE,1,"Stadion Mládeže, Zlín (CZE)",2021-06-26,1143,2021,men_PV,Men Pole Vault,,33.2,True
10010,5.55,Mareks ĀRENTS,1986-08-06,LAT,1,"Zemgales Olimpiskā centra Stadions, Jelgava (LAT)",2021-06-27,1143,2021,men_PV,Men Pole Vault,,34.9,True
10010,5.55,Alioune SENE,1996-02-03,FRA,5,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1143,2021,men_PV,Men Pole Vault,,25.4,True
10010,5.55,Baptiste THIERY,2001-06-29,FRA,6,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1143,2021,men_PV,Men Pole Vault,,20.0,True
10010,5.55,Thibaut COLLET,1999-06-17,FRA,7,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1143,2021,men_PV,Men Pole Vault,,22.0,True
10010,5.55,Ben BROEDERS,1995-06-21,BEL,2,"Stade Naimette-Xhovémont, Liège (BEL)",2021-06-30,1143,2021,men_PV,Men Pole Vault,,26.0,True
10010,5.55,Menno VLOON,1994-05-11,NED,13,"National Stadium, Tokyo (JPN)",2021-08-03,1143,2021,men_PV,Men Pole Vault,,27.2,True
10010,5.55,Simen GUTTORMSEN,2001-01-19,NOR,1,"Åby Friidrott, Mölndal (SWE)",2021-08-07,1143,2021,men_PV,Men Pole Vault,,20.5,True
10010,5.55,Piotr LISEK,1992-08-16,POL,7,"Stade Charléty, Paris (FRA)",2021-08-28,1143,2021,men_PV,Men Pole Vault,,29.0,True
10010,5.55,Ethan CORMONT,2000-09-29,FRA,8,"Stade Charléty, Paris (FRA)",2021-08-28,1143,2021,men_PV,Men Pole Vault,,20.9,True
10010,5.55,Tao HAN,1998-12-10,CHN,6,Xi'an (CHN),2021-09-21,1143,2021,men_PV,Men Pole Vault,,22.8,True
10010,5.55,Tao ZHONG,2002-08-12,CHN,7,Xi'an (CHN),2021-09-21,1143,2021,men_PV,Men Pole Vault,,19.1,True
10010,5.55,Haoyang SONG,2002-06-17,CHN,8,Xi'an (CHN),2021-09-21,1143,2021,men_PV,Men Pole Vault,,19.3,True
10010,5.55,Kurtis MARSCHALL,1997-04-25,AUS,1,"WA Sports Centre, Perth (AUS)",2022-02-11,1143,2022,men_PV,Men Pole Vault,,24.8,True
10010,5.55,Christyan SAMPY,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-24,1143,2022,men_PV,Men Pole Vault,,,True
10010,5.55,Kyle RADEMEYER,2002-01-29,RSA,1,"USM Bell Stadium, Hattiesburg, MS (USA)",2022-04-01,1143,2022,men_PV,Men Pole Vault,,20.2,True
10010,5.55,Zach MCWHORTER,1999-01-07,USA,1,"John McDonnell Field, Fayetteville, AR (USA)",2022-04-08,1143,2022,men_PV,Men Pole Vault,,23.2,True
10010,5.55,Scott HOUSTON,1990-06-11,USA,1,"Morris Williams T&F Stadium, Durham, NC (USA)",2022-04-09,1143,2022,men_PV,Men Pole Vault,,31.8,True
10010,5.55,Tomoya KARASAWA,2002-05-17,JPN,1,"Gion Stadium, Sagamihara (JPN)",2022-04-10,1143,2022,men_PV,Men Pole Vault,,19.9,True
10010,5.55,Antonio RUIZ,1996-11-04,MEX,2,"Cushing Stadium, College Station, TX (USA)",2022-04-30,1143,2022,men_PV,Men Pole Vault,,25.5,True
10010,5.55,Luke WINDER,1995-08-02,USA,,"Benedetti-Wehrli Stadium - Jay & Dot Buikema Track, Naperville, IL (USA)",2022-05-12,1143,2022,men_PV,Men Pole Vault,,26.8,True
10010,5.55,Keaton DANIEL,,USA,1,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1143,2022,men_PV,Men Pole Vault,,,True
10010,5.55,Mikko PAAVOLA,1998-01-16,FIN,1,Lahti (FIN),2022-05-25,1143,2022,men_PV,Men Pole Vault,,24.4,True
10010,5.55,Dmitriy KACHANOV,2001-01-08,RUS,1,"Slava Metreveli Stadium, Sochi (RUS)",2022-05-29,1143,2022,men_PV,Men Pole Vault,,21.4,True
10010,5.55,Mikhail SHMYKOV,2001-02-15,RUS,2,"Slava Metreveli Stadium, Sochi (RUS)",2022-05-29,1143,2022,men_PV,Men Pole Vault,,21.3,True
10010,5.55,Jorge LUNA,1996-06-08,MEX,2,"CVEATC, Chula Vista, CA (USA)",2022-05-29,1143,2022,men_PV,Men Pole Vault,,26.0,True
10010,5.55,Adam HAGUE,1997-08-29,GBR,4,"Manchester Regional Arena, Manchester (GBR)",2022-06-03,1143,2022,men_PV,Men Pole Vault,,24.8,True
10010,5.55,Max MANDUSIC,1998-06-12,ITA,2,"Stadion Juliska, Praha (CZE)",2022-06-06,1143,2022,men_PV,Men Pole Vault,,24.0,True
10010,5.55,Tom-Linus HUMANN,1998-05-02,GER,2,"MTV Stadion, Ingolstadt (GER)",2022-06-16,1143,2022,men_PV,Men Pole Vault,,24.1,True
10010,5.55,Alex GRACIA,2000-12-20,ESP,3,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1143,2022,men_PV,Men Pole Vault,,21.5,True
10010,5.55,Dominik ALBERTO,1992-04-28,SUI,1,"Letzigrund, Zürich (SUI)",2022-06-24,1143,2022,men_PV,Men Pole Vault,,30.2,True
10010,5.55,Emmanouil KARALIS,1999-10-20,GRE,1,"Kaftanzoglio Stadium, Thessaloniki (GRE)",2022-06-25,1143,2022,men_PV,Men Pole Vault,,22.7,True
10010,5.55,Didac SALAS,1993-05-19,ESP,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-25,1143,2022,men_PV,Men Pole Vault,,29.1,True
10010,5.55,Urho KUJANPÄÄ,1997-05-18,FIN,1,"Raatin Stadion, Oulu (FIN)",2022-06-26,1143,2022,men_PV,Men Pole Vault,,25.1,True
10010,5.55,Germán CHIARAVIGLIO,1987-04-16,ARG,6,Rottach-Egern (GER),2022-07-03,1143,2022,men_PV,Men Pole Vault,,35.2,True
10010,5.55,Lamin KRUBALLY,1995-02-13,GAM,7,Rottach-Egern (GER),2022-07-03,1143,2022,men_PV,Men Pole Vault,,27.4,True
10010,5.55,Paweł WOJCIECHOWSKI,1989-06-06,POL,8,Rottach-Egern (GER),2022-07-03,1143,2022,men_PV,Men Pole Vault,,33.1,True
10010,5.55,Tom-Linus HUMANN,1998-05-02,GER,9,Rottach-Egern (GER),2022-07-03,1143,2022,men_PV,Men Pole Vault,,24.2,True
10010,5.55,Emmanouil KARALIS,1999-10-20,GRE,4,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2022-07-04,1143,2022,men_PV,Men Pole Vault,,22.7,True
10010,5.55,Matthias ORBAN,2000-01-21,FRA,5,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2022-07-04,1143,2022,men_PV,Men Pole Vault,,22.5,True
10010,5.55,Dmitriy KACHANOV,2001-01-08,RUS,1,"Central Stadium, Kazan (RUS)",2022-07-13,1143,2022,men_PV,Men Pole Vault,,21.5,True
10010,5.55,Stepan KEKIN,2000-11-13,RUS,2,"Central Stadium, Kazan (RUS)",2022-07-13,1143,2022,men_PV,Men Pole Vault,,21.7,True
10010,5.55,Riccardo KLOTZ,1999-01-15,AUT,1,"Innsbruck USI, Innsbruck (AUT)",2022-07-22,1143,2022,men_PV,Men Pole Vault,,23.5,True
10010,5.55,Dominik ALBERTO,1992-04-28,SUI,1,"Sportanlage Zälgli, Frauenkappelen (SUI)",2022-08-01,1143,2022,men_PV,Men Pole Vault,,30.3,True
10010,5.55,Gillian LADWIG,1998-12-03,GER,3,Sopot (POL),2022-08-03,1143,2022,men_PV,Men Pole Vault,,23.7,True
10010,5.55,Adam HAGUE,1997-08-29,GBR,2,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1143,2022,men_PV,Men Pole Vault,,24.9,True
