Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
3769,20.37,1.9,Kenneth BEDNAREK,1998-10-14,USA,3,"Ansin Sports Complex, Miramar, FL (USA)",2023-04-08,1162,2023,men_200m,Men 200m,24.5,True
3769,20.37,0.8,Jamel MILLER,,USA,2,"Winthrop Irwin Belk Track & Field Complex, Rock Hill, SC (USA)",2023-05-12,1162,2023,men_200m,Men 200m,,True
3970,20.38,-1.4,Wayde VAN NIEKERK,1992-07-15,RSA,1sf1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-04-16,1169,2021,men_200m,Men 200m,28.8,True
3970,20.38,0.1,Wayde VAN NIEKERK,1992-07-15,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-04-17,1161,2021,men_200m,Men 200m,28.8,True
3970,20.38,0.6,Andrew HUDSON,1996-12-14,USA,1f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1161,2021,men_200m,Men 200m,24.5,True
3970,20.38,1.6,Tyquendo TRACEY,1993-06-10,JAM,1sf1,"National Stadium, Kingston (JAM)",2021-06-25,1161,2021,men_200m,Men 200m,28.0,True
3970,20.38,-1.8,Eseosa Fostine DESALU,1994-02-19,ITA,1,"Stadio Quercia, Rovereto (ITA)",2021-06-27,1171,2021,men_200m,Men 200m,27.4,True
3970,20.38,-1.0,Aaron BROWN,1992-05-27,CAN,2,"Bislett Stadion, Oslo (NOR)",2021-07-01,1167,2021,men_200m,Men 200m,29.1,True
3970,20.38,-1.1,Divine ODUDURU,1996-10-07,NGR,3f2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1167,2021,men_200m,Men 200m,24.7,True
3970,20.38,-0.7,Aaron BROWN,1992-05-27,CAN,1h5,"National Stadium, Tokyo (JPN)",2021-08-03,1165,2021,men_200m,Men 200m,29.2,True
3970,20.38,0.5,Letsile TEBOGO,2003-06-07,BOT,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1161,2021,men_200m,Men 200m,18.2,True
3970,20.38,2.0,Ramil GULIYEV,1990-05-29,TUR,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1161,2021,men_200m,Men 200m,31.3,True
3970,20.38,0.3,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2022-04-02,1161,2022,men_200m,Men 200m,19.2,True
3970,20.38,0.5,Dwight ST. HILLAIRE,1997-12-05,TTO,3f1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2022-04-22,1161,2022,men_200m,Men 200m,24.4,True
3970,20.38,1.4,Josh BOUR,,USA,1h3,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1161,2022,men_200m,Men 200m,,True
3970,20.38,0.0,Diamantae GRIFFIN,,USA,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-05-14,1161,2022,men_200m,Men 200m,,True
3970,20.38,-0.3,Alexander OGANDO,2000-05-03,DOM,1h2,La Nucia (ESP),2022-05-21,1162,2022,men_200m,Men 200m,22.0,True
3970,20.38,1.5,Jeremiah CURRY,2000-01-07,USA,2pr1,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1161,2022,men_200m,Men 200m,22.4,True
3970,20.38,0.6,Andre DE GRASSE,1994-11-10,CAN,4,"Stade Charléty, Paris (FRA)",2022-06-18,1161,2022,men_200m,Men 200m,27.6,True
3970,20.38,0.8,Benjamin RICHARDSON,2003-12-19,RSA,1f3,"Sportcentrum Wembley, Kortrijk (BEL)",2022-07-09,1161,2022,men_200m,Men 200m,18.6,True
3970,20.38,0.8,Alexander OGANDO,2000-05-03,DOM,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1161,2022,men_200m,Men 200m,22.3,True
3970,20.38,-0.1,Pol RETAMAL,1999-03-16,ESP,3sf3,"Olympiastadion, München (GER)",2022-08-18,1161,2022,men_200m,Men 200m,23.4,True
3970,20.38,0.7,Joe FERGUSON,2000-05-03,GBR,2f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1161,2022,men_200m,Men 200m,22.3,True
3970,20.38,-2.8,Reynier MENA,1996-11-21,CUB,5,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1177,2022,men_200m,Men 200m,25.8,True
3970,20.38,2.0,Renan CORREA,2004-03-15,BRA,1f2,"Pista de Atletismo do CNTA, Cascavel (BRA)",2023-03-12,1161,2023,men_200m,Men 200m,19.0,True
3970,20.38,1.8,Mouhamadou FALL,1992-02-25,FRA,3f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1161,2023,men_200m,Men 200m,31.1,True
3970,20.38,1.8,David DUNLAP,2000-08-06,USA,3f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1161,2023,men_200m,Men 200m,22.7,True
3970,20.38,1.1,Towa UZAWA,2002-11-25,JPN,1h1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2023-05-03,1161,2023,men_200m,Men 200m,20.4,True
4174,20.39,0.2,Lance LANG,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-16,1159,2021,men_200m,Men 200m,,True
4174,20.39,0.5,Erriyon KNIGHTON,2004-01-29,USA,1f3,"Percy Beard Track, Gainesville, FL (USA)",2021-04-16,1159,2021,men_200m,Men 200m,17.2,True
4174,20.39,1.8,Connor WASHINGTON,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-05-08,1159,2021,men_200m,Men 200m,,True
4174,20.39,1.5,Lance LANG,,USA,2pr4,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-26,1159,2021,men_200m,Men 200m,,True
4174,20.39,-0.1,Josephus LYLES,1998-07-22,USA,3h2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1159,2021,men_200m,Men 200m,22.9,True
4174,20.39,0.5,Jevaughn MINZIE,1995-07-20,JAM,4,"National Stadium, Kingston (JAM)",2021-06-27,1159,2021,men_200m,Men 200m,25.9,True
4174,20.39,-0.5,Jereem RICHARDS,1994-01-13,TTO,8,"National Stadium, Tokyo (JPN)",2021-08-04,1162,2021,men_200m,Men 200m,27.6,True
4174,20.39,2.0,Sinesipho DAMBILE,2002-03-02,RSA,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1159,2021,men_200m,Men 200m,19.5,True
4174,20.39,-0.1,Xingqiang TANG,1995-08-11,CHN,1,Xi'an (CHN),2021-09-22,1159,2021,men_200m,Men 200m,26.1,True
4174,20.39,1.6,Marcellus MOORE,2002-06-30,USA,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-05,1159,2022,men_200m,Men 200m,19.7,True
4174,20.39,0.9,Tarsis Gracious OROGOT,2002-11-24,UGA,3f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1159,2022,men_200m,Men 200m,19.4,True
4174,20.39,-0.3,Evan MILLER,2000-08-29,USA,1h4,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-12,1160,2022,men_200m,Men 200m,21.7,True
4174,20.39,0.0,Joseph FAHNBULLEH,2001-09-11,LBR,1h5,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-12,1159,2022,men_200m,Men 200m,20.7,True
4174,20.39,1.3,Micaiah HARRIS,1998-12-19,USA,1h2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1159,2022,men_200m,Men 200m,23.4,True
4174,20.39,1.1,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,6sf2,"Hayward Field, Eugene, OR (USA)",2022-07-19,1159,2022,men_200m,Men 200m,19.5,True
4174,20.39,-0.2,Benjamin RICHARDSON,2003-12-19,RSA,2sf1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1160,2022,men_200m,Men 200m,18.6,True
4174,20.39,-0.1,Ján VOLKO,1996-11-02,SVK,4sf3,"Olympiastadion, München (GER)",2022-08-18,1159,2022,men_200m,Men 200m,25.8,True
4174,20.39,-0.3,Jerome BLAKE,1995-08-18,CAN,6f1,"National Stadium, Gaborone (BOT)",2023-04-29,1160,2023,men_200m,Men 200m,27.7,True
4174,20.39,0.1,Cameron ROSE,,USA,1,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-13,1159,2023,men_200m,Men 200m,,True
4174,20.39,0.6,Joshua HARTMANN,1999-06-09,GER,6,"Bislett Stadion, Oslo (NOR)",2023-06-15,1159,2023,men_200m,Men 200m,24.0,True
4391,20.4,-0.6,Aaron BROWN,1992-05-27,CAN,3,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1161,2021,men_200m,Men 200m,29.0,True
4391,20.4,1.5,Devon ACHANE,2001-10-13,USA,1h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1158,2021,men_200m,Men 200m,19.6,True
4391,20.4,1.3,Robert GREGORY,2001-12-12,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1158,2021,men_200m,Men 200m,19.5,True
4391,20.4,0.4,Andrew HUDSON,1996-12-14,USA,1h4,"Hayward Field, Eugene, OR (USA)",2021-06-25,1158,2021,men_200m,Men 200m,24.5,True
4391,20.4,0.2,Filippo TORTU,1998-06-15,ITA,3,"Stadion Śląski, Chorzów (POL)",2021-09-05,1158,2021,men_200m,Men 200m,23.2,True
4391,20.4,0.8,Mouhamadou FALL,1992-02-25,FRA,3f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1158,2022,men_200m,Men 200m,30.2,True
4391,20.4,-0.6,Wataru INUZUKA,1997-07-08,JPN,1h3,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2022-05-03,1161,2022,men_200m,Men 200m,24.8,True
4391,20.4,0.5,Eric HARRISON JR.,1999-02-18,TTO,1h3,"University of Minnesota T&F Stadium, Minneapolis, MN (USA)",2022-05-13,1158,2022,men_200m,Men 200m,23.2,True
4391,20.4,0.0,David DUNLAP,2000-08-06,USA,2h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1158,2022,men_200m,Men 200m,21.8,True
4391,20.4,0.0,Robert GREGORY,2001-12-12,USA,2h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1158,2022,men_200m,Men 200m,20.5,True
4391,20.4,-0.1,Filippo TORTU,1998-06-15,ITA,3,"Stadio Olimpico, Roma (ITA)",2022-06-09,1158,2022,men_200m,Men 200m,24.0,True
4391,20.4,2.0,Jeriel QUAINOO,2003-04-17,GBR,3,"Manchester Regional Arena, Manchester (GBR)",2022-06-26,1158,2022,men_200m,Men 200m,19.2,True
4391,20.4,1.0,Joseph Paul AMOAH,1997-01-12,GHA,5h1,"Hayward Field, Eugene, OR (USA)",2022-07-18,1158,2022,men_200m,Men 200m,25.5,True
4391,20.4,1.0,Ramil GULIYEV,1990-05-29,TUR,1f1,"Stadion Eggenberg, Graz (AUT)",2022-07-30,1158,2022,men_200m,Men 200m,32.2,True
4391,20.4,0.1,Jereem RICHARDS,1994-01-13,TTO,1sf3,"Alexander Stadium, Birmingham (GBR)",2022-08-05,1158,2022,men_200m,Men 200m,28.6,True
4391,20.4,0.8,Emmanuel MATADI,1991-04-15,LBR,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1158,2022,men_200m,Men 200m,31.3,True
4391,20.4,-0.3,Kyree KING,1994-07-09,USA,1f1,"Stadion Allmend, Luzern (SUI)",2022-08-30,1159,2022,men_200m,Men 200m,28.1,True
4391,20.4,-0.4,Yancarlos MARTÍNEZ,1992-08-08,DOM,1h4,"La Vicentina, Quito (ECU)",2023-03-05,1160,2023,men_200m,Men 200m,30.6,True
4391,20.4,1.6,Jereem RICHARDS,1994-01-13,TTO,1f1,"National Training Center, Clermont, FL (USA)",2023-04-23,1158,2023,men_200m,Men 200m,29.3,True
4391,20.4,-0.3,Benjamin RICHARDSON,2003-12-19,RSA,1f2,"National Stadium, Gaborone (BOT)",2023-04-29,1159,2023,men_200m,Men 200m,19.4,True
4391,20.4,1.5,Nazzio JOHN,2003-03-24,GRN,1h5,"New Mexico JC, Hobbs, NM (USA)",2023-05-19,1158,2023,men_200m,Men 200m,20.2,True
4391,20.4,1.8,Rasheed DWYER,1989-01-29,JAM,1f2,"Jamaica College Ashenheim Stadium, Kingston (JAM)",2023-06-10,1158,2023,men_200m,Men 200m,34.4,True
4595,20.41,1.3,Davonte BURNETT,2000-02-27,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1156,2021,men_200m,Men 200m,21.3,True
4595,20.41,-0.2,Fred KERLEY,1995-05-07,USA,3h1,"Hayward Field, Eugene, OR (USA)",2021-06-25,1157,2021,men_200m,Men 200m,26.1,True
4595,20.41,1.6,Nigel ELLIS,1997-08-08,JAM,2sf1,"National Stadium, Kingston (JAM)",2021-06-25,1156,2021,men_200m,Men 200m,23.9,True
4595,20.41,0.9,LaShawn MERRITT,1986-06-27,USA,7sf1,"Hayward Field, Eugene, OR (USA)",2021-06-26,1156,2021,men_200m,Men 200m,35.0,True
4595,20.41,-1.1,Adam GEMILI,1993-10-06,GBR,4f2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1162,2021,men_200m,Men 200m,27.7,True
4595,20.41,2.0,Jevaughn MINZIE,1995-07-20,JAM,2,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1156,2021,men_200m,Men 200m,26.1,True
4595,20.41,1.6,Eseosa Fostine DESALU,1994-02-19,ITA,7,"Stade Charléty, Paris (FRA)",2021-08-28,1156,2021,men_200m,Men 200m,27.5,True
4595,20.41,-1.3,Aidan MURPHY,2003-10-14,AUS,1,"SA Athletic Stadium, Adelaide (AUS)",2022-02-20,1163,2022,men_200m,Men 200m,18.4,True
4595,20.41,0.4,Jeremiah CURRY,2000-01-07,USA,1f1,"Walter P. Ledet Track Complex, Natchitoches, LA (USA)",2022-04-23,1156,2022,men_200m,Men 200m,22.3,True
4595,20.41,0.2,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,1,"COTP Stadium, São Paulo (BRA)",2022-05-01,1156,2022,men_200m,Men 200m,20.8,True
4595,20.41,-0.4,Wataru INUZUKA,1997-07-08,JPN,2f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2022-05-03,1158,2022,men_200m,Men 200m,24.8,True
4595,20.41,1.1,Puripol BOONSON,2006-01-13,THA,1h1,"My Dinh National Stadium, Hanoi (VIE)",2022-05-14,1156,2022,men_200m,Men 200m,16.3,True
4595,20.41,0.8,Kahleje TILLMON,,USA,1,"Morris Williams T&F Stadium, Durham, NC (USA)",2022-05-14,1156,2022,men_200m,Men 200m,,True
4595,20.41,0.0,Kasaun JAMES,1997-12-22,USA,3,"Hayward Field, Eugene, OR (USA)",2022-05-15,1156,2022,men_200m,Men 200m,24.4,True
4595,20.41,2.0,Lawrence JOHNSON,,USA,2pr2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1156,2022,men_200m,Men 200m,,True
4595,20.41,0.0,Jeremiah CURRY,2000-01-07,USA,4h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1156,2022,men_200m,Men 200m,22.4,True
4595,20.41,0.4,Lawrence JOHNSON,,USA,3sf2,"Hayward Field, Eugene, OR (USA)",2022-06-08,1156,2022,men_200m,Men 200m,,True
4595,20.41,1.4,Robert GREGORY,2001-12-12,USA,3h3,"Hayward Field, Eugene, OR (USA)",2022-06-25,1156,2022,men_200m,Men 200m,20.5,True
4595,20.41,0.6,Owen ANSAH,2000-11-28,GER,1,"Olympiastadion, Berlin (GER)",2022-06-26,1156,2022,men_200m,Men 200m,21.6,True
4595,20.41,0.1,Joshua HARTMANN,1999-06-09,GER,1h1,"Olympiastadion, Berlin (GER)",2022-06-26,1156,2022,men_200m,Men 200m,23.0,True
4595,20.41,0.5,Nigel ELLIS,1997-08-08,JAM,2,"National Stadium, Kingston (JAM)",2022-06-26,1156,2022,men_200m,Men 200m,24.9,True
4595,20.41,-0.1,Méba Mickaël ZEZE,1994-05-19,FRA,1,"Stade Helitas, Caen (FRA)",2022-06-26,1156,2022,men_200m,Men 200m,28.1,True
4595,20.41,0.0,Alonso EDWARD,1989-12-08,PAN,1,Valledupar (COL),2022-07-03,1156,2022,men_200m,Men 200m,32.6,True
4595,20.41,0.3,Zhenye XIE,1993-08-17,CHN,5sf3,"Hayward Field, Eugene, OR (USA)",2022-07-19,1156,2022,men_200m,Men 200m,28.9,True
4595,20.41,0.7,Taymir BURNET,1992-10-01,NED,3f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1156,2022,men_200m,Men 200m,29.9,True
4595,20.41,0.0,Emmanuel MATADI,1991-04-15,LBR,1,"Lantos Mihály Sportközpont, Budapest (HUN)",2022-09-02,1156,2022,men_200m,Men 200m,31.4,True
4595,20.41,0.6,Shaun MASWANGANYI,2001-02-01,RSA,4f3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1156,2023,men_200m,Men 200m,22.2,True
4595,20.41,-0.3,Andre DE GRASSE,1994-11-10,CAN,7f1,"National Stadium, Gaborone (BOT)",2023-04-29,1157,2023,men_200m,Men 200m,28.5,True
4595,20.41,-0.2,Vernon NORWOOD,1992-04-10,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-29,1157,2023,men_200m,Men 200m,31.0,True
4595,20.41,1.3,Christopher BALTHAZAR,,USA,1,"Franklin Field, Philadelphia, PA (USA)",2023-05-07,1156,2023,men_200m,Men 200m,,True
4595,20.41,1.8,Dorian CAMEL,1999-03-03,USA,2h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-11,1156,2023,men_200m,Men 200m,24.2,True
4595,20.41,0.1,Wanya MCCOY,2003-03-29,BAH,2,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-13,1156,2023,men_200m,Men 200m,20.1,True
4595,20.41,0.1,Amir WILLIS,2000-09-09,USA,3,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-13,1156,2023,men_200m,Men 200m,22.7,True
4595,20.41,0.8,Michael JOSEPH,2002-11-01,LCA,2h2,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,1156,2023,men_200m,Men 200m,20.5,True
4595,20.41,0.0,Filippo TORTU,1998-06-15,ITA,4,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1156,2023,men_200m,Men 200m,25.0,True
4805,20.42,1.6,Vernon NORWOOD,1992-04-10,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-17,1155,2021,men_200m,Men 200m,29.0,True
4805,20.42,1.3,Karayme BARTLEY,1995-09-10,JAM,1f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-23,1155,2021,men_200m,Men 200m,25.6,True
4805,20.42,0.1,Robert GREGORY,2001-12-12,USA,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-04-30,1155,2021,men_200m,Men 200m,19.4,True
4805,20.42,-1.4,Jorge VIDES,1992-11-24,BRA,1,"COTP Stadium, São Paulo (BRA)",2021-06-13,1163,2021,men_200m,Men 200m,28.6,True
4805,20.42,-1.4,Paulo André CAMILO,1998-08-20,BRA,2,"COTP Stadium, São Paulo (BRA)",2021-06-13,1163,2021,men_200m,Men 200m,22.8,True
4805,20.42,0.0,Randolph ROSS,2001-01-01,USA,3f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1155,2022,men_200m,Men 200m,21.2,True
4805,20.42,1.1,Joseph ODURO MANU,1996-07-26,GHA,1,"Norfolk St. William ""Dick"" Price Stadium, Norfolk, VA (USA)",2022-05-14,1155,2022,men_200m,Men 200m,25.8,True
4805,20.42,-0.4,Javonte' HARDING,2001-08-29,USA,3h4,"Hayward Field, Eugene, OR (USA)",2022-06-25,1157,2022,men_200m,Men 200m,20.8,True
4805,20.42,1.2,Brandon CARNES,1995-03-06,USA,5sf1,"Hayward Field, Eugene, OR (USA)",2022-06-26,1155,2022,men_200m,Men 200m,27.3,True
4805,20.42,0.1,Calab LAW,2003-12-31,AUS,2sf3,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1155,2022,men_200m,Men 200m,18.6,True
4805,20.42,0.7,Brendon RODNEY,1992-04-09,CAN,4f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1155,2022,men_200m,Men 200m,30.4,True
4805,20.42,1.1,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,2,Cascavel (BRA),2022-10-01,1155,2022,men_200m,Men 200m,21.2,True
4805,20.42,1.9,Brendon RODNEY,1992-04-09,CAN,4,"Ansin Sports Complex, Miramar, FL (USA)",2023-04-08,1155,2023,men_200m,Men 200m,31.0,True
4805,20.42,1.5,Jeremiah CURRY,2000-01-07,USA,1h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-12,1155,2023,men_200m,Men 200m,23.3,True
4805,20.42,1.3,Courtney LINDSEY,1998-11-18,USA,1pr2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-24,1155,2023,men_200m,Men 200m,24.5,True
5005,20.43,-0.8,Terrance LAIRD,1998-10-12,USA,1h1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-25,1157,2021,men_200m,Men 200m,22.5,True
5005,20.43,0.2,Matthew BOLING,2000-06-20,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-16,1153,2021,men_200m,Men 200m,20.8,True
5005,20.43,0.9,Aaron BROWN,1992-05-27,CAN,3f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-16,1153,2021,men_200m,Men 200m,28.9,True
5005,20.43,0.5,Caleb BOGER,,USA,1h6,"Cowley Sport Complex, Arkansas City, KS (USA)",2021-04-30,1153,2021,men_200m,Men 200m,,True
5005,20.43,1.7,Dedrick VANOVER,,USA,5,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1153,2021,men_200m,Men 200m,,True
5005,20.43,-0.8,Ramil GULIYEV,1990-05-29,TUR,1f1,Erzurum (TUR),2021-06-13,1157,2021,men_200m,Men 200m,31.0,True
5005,20.43,1.6,Jevaughn MINZIE,1995-07-20,JAM,3sf1,"National Stadium, Kingston (JAM)",2021-06-25,1153,2021,men_200m,Men 200m,25.9,True
5005,20.43,0.9,Lidio Andres FELIZ,1997-06-26,DOM,2f1,Castellón (ESP),2021-06-29,1153,2021,men_200m,Men 200m,24.0,True
5005,20.43,-0.2,Eseosa Fostine DESALU,1994-02-19,ITA,6sf1,"National Stadium, Tokyo (JPN)",2021-08-03,1154,2021,men_200m,Men 200m,27.5,True
5005,20.43,-0.1,Zhenye XIE,1993-08-17,CHN,2,Xi'an (CHN),2021-09-22,1153,2021,men_200m,Men 200m,28.1,True
5005,20.43,1.2,Nigel ELLIS,1997-08-08,JAM,1f1,"National Stadium, Kingston (JAM)",2022-03-26,1153,2022,men_200m,Men 200m,24.6,True
5005,20.43,1.6,Kendal WILLIAMS,1995-09-23,USA,1f2,"National Training Center, Clermont, FL (USA)",2022-04-23,1153,2022,men_200m,Men 200m,26.6,True
5005,20.43,-0.1,Ferdinand OMANYALA,1996-01-02,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-04-27,1153,2022,men_200m,Men 200m,26.3,True
5005,20.43,1.5,Shota IIZUKA,1991-06-25,JPN,1h2,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2022-05-03,1153,2022,men_200m,Men 200m,30.9,True
5005,20.43,0.3,Dorian CAMEL,1999-03-03,USA,3,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1153,2022,men_200m,Men 200m,23.2,True
5005,20.43,1.4,Felix SVENSSON,1997-08-09,SUI,1f1,"Stadion Trinermatten, Zofingen (SUI)",2022-06-04,1153,2022,men_200m,Men 200m,24.8,True
5005,20.43,0.5,Rasheed DWYER,1989-01-29,JAM,3,"National Stadium, Kingston (JAM)",2022-06-26,1153,2022,men_200m,Men 200m,33.4,True
5005,20.43,-0.2,Jeriel QUAINOO,2003-04-17,GBR,3sf1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1154,2022,men_200m,Men 200m,19.3,True
5005,20.43,-0.6,Andre DE GRASSE,1994-11-10,CAN,6,"Letzigrund, Zürich (SUI)",2022-09-08,1156,2022,men_200m,Men 200m,27.8,True
5005,20.43,0.5,José GONZÁLEZ,1995-05-14,DOM,1h3,"La Vicentina, Quito (ECU)",2023-03-05,1153,2023,men_200m,Men 200m,27.8,True
5005,20.43,1.9,Joseph Paul AMOAH,1997-01-12,GHA,5,"Ansin Sports Complex, Miramar, FL (USA)",2023-04-08,1153,2023,men_200m,Men 200m,26.2,True
5005,20.43,0.1,Sinesipho DAMBILE,2002-03-02,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2023-04-12,1153,2023,men_200m,Men 200m,21.1,True
5005,20.43,0.5,Alaba Olukunle AKINTOLA,2001-09-14,NGR,1f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",2023-04-22,1153,2023,men_200m,Men 200m,21.6,True
5005,20.43,1.1,Koki UEYAMA,1999-05-15,JPN,2h1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2023-05-03,1153,2023,men_200m,Men 200m,24.0,True
5005,20.43,1.2,Demar FRANCIS,2001-01-25,JAM,1h1,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,1153,2023,men_200m,Men 200m,22.3,True
5005,20.43,0.3,Carlon HOSTEN,1999-04-07,TTO,2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-14,1153,2023,men_200m,Men 200m,24.1,True
5005,20.43,0.1,Alaba Olukunle AKINTOLA,2001-09-14,NGR,1,"Soccer Stadium - North Texas University, Denton, TX (USA)",2023-05-14,1153,2023,men_200m,Men 200m,21.7,True
5005,20.43,0.2,Soshi MIZUKUBO,1999-03-01,JPN,1f2,"Kanseki Stadium, Utsunomiya (JPN)",2023-05-20,1153,2023,men_200m,Men 200m,24.2,True
5005,20.43,1.3,Ryan ZEZE,1998-01-29,FRA,3,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1153,2023,men_200m,Men 200m,25.4,True
5253,20.44,1.5,Emmanuel MATADI,1991-04-15,LBR,1f1,"PVAMU Track Stadium, Prairie View, TX (USA)",2021-03-27,1152,2021,men_200m,Men 200m,29.9,True
5253,20.44,0.1,Emmanuel ESEME,1993-08-17,CMR,1,Yaoundé (CMR),2021-04-18,1152,2021,men_200m,Men 200m,27.7,True
5253,20.44,1.7,Denzell FEAGIN,,USA,1f1,"UNM Track Stadium, Albuquerque, NM (USA)",2021-04-22,1152,2021,men_200m,Men 200m,,True
5253,20.44,0.0,Felipe BARDI,1998-10-08,BRA,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-05-15,1152,2021,men_200m,Men 200m,22.6,True
5253,20.44,0.8,Terrance LAIRD,1998-10-12,USA,1h3,"Hayward Field, Eugene, OR (USA)",2021-06-25,1152,2021,men_200m,Men 200m,22.7,True
5253,20.44,-0.4,William REAIS,1999-05-04,SUI,5sf2,"National Stadium, Tokyo (JPN)",2021-08-03,1154,2021,men_200m,Men 200m,22.3,True
5253,20.44,0.2,Vernon NORWOOD,1992-04-10,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-02,1152,2022,men_200m,Men 200m,30.0,True
5253,20.44,-0.8,Vernon NORWOOD,1992-04-10,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-09,1156,2022,men_200m,Men 200m,30.0,True
