Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
5602,10.13,1.4,Nolton SHELVIN,,USA,4h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1162,2023,men_100m,Men 100m,,True
5602,10.13,1.9,Sam BLASKOWSKI,,USA,1,"Polisseni Track, Rochester, NY (USA)",2023-05-27,1162,2023,men_100m,Men 100m,,True
5602,10.13,1.5,Oshane BAILEY,1989-09-08,JAM,4h1,"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,1162,2023,men_100m,Men 100m,33.7,True
5602,10.13,0.0,Samuele CECCARELLI,2000-01-09,ITA,5,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1162,2023,men_100m,Men 100m,23.4,True
5602,10.13,1.2,Abdul Hakim SANI BROWN,1999-03-06,JPN,1h3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-03,1162,2023,men_100m,Men 100m,24.2,True
5602,10.13,0.4,Ronnie BAKER,1993-10-15,USA,5,"FBK Stadium, Hengelo (NED)",2023-06-04,1162,2023,men_100m,Men 100m,29.6,True
5602,10.13,-0.2,Hiroki YANAGITA,2003-07-25,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-04,1163,2023,men_100m,Men 100m,19.9,True
5602,10.13,1.5,Ferdinand OMANYALA,1996-01-02,KEN,1f3,"Campo Scuola Moreno Martini, Lucca (ITA)",2023-06-04,1162,2023,men_100m,Men 100m,27.4,True
5602,10.13,1.3,Isaiah TROUSIL,1999-01-29,USA,6sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1162,2023,men_100m,Men 100m,24.4,True
5602,10.13,-0.2,Yenns Reynold FERNÁNDEZ,2001-01-04,CUB,1f1,"Pista Pietro Mennea, Agropoli (ITA)",2023-06-10,1163,2023,men_100m,Men 100m,22.4,True
5602,10.13,1.3,Reece PRESCOD,1996-02-29,GBR,1h2,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1162,2023,men_100m,Men 100m,27.3,True
5602,10.13,0.7,Duan ASEMOTA,1996-08-29,CAN,1h2,"Alumni Stadium, Guelph (CAN)",2023-06-21,1162,2023,men_100m,Men 100m,26.8,True
5602,10.13,0.6,Samuele CECCARELLI,2000-01-09,ITA,1f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1162,2023,men_100m,Men 100m,23.5,True
5602,10.13,-0.8,Zhenye XIE,1993-08-17,CHN,1h3,"Olympic Center, Shenyang (CHN)",2023-06-27,1166,2023,men_100m,Men 100m,29.9,True
6213,10.14,-0.1,Zharnel HUGHES,1995-07-13,GBR,1f7,"National Stadium, Kingston (JAM)",2021-03-13,1159,2021,men_100m,Men 100m,25.7,True
6213,10.14,0.4,Rohan BROWNING,1997-12-31,AUS,1h2,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2021-03-27,1159,2021,men_100m,Men 100m,23.2,True
6213,10.14,1.8,Felipe BARDI,1998-10-08,BRA,3,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-17,1159,2021,men_100m,Men 100m,22.5,True
6213,10.14,1.1,Julian FORTE,1993-01-07,JAM,1h3,"Tropical Park Track, Miami, FL (USA)",2021-04-24,1159,2021,men_100m,Men 100m,28.3,True
6213,10.14,0.1,Ryota YAMAGATA,1992-06-10,JPN,1,"Municipal Stadium, Hiroshima (JPN)",2021-04-29,1159,2021,men_100m,Men 100m,28.9,True
6213,10.14,0.3,Kyree KING,1994-07-09,USA,2h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1159,2021,men_100m,Men 100m,26.8,True
6213,10.14,1.9,Ismael KONE,2000-11-06,CIV,2pr2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-26,1159,2021,men_100m,Men 100m,20.6,True
6213,10.14,0.7,Damian WARNER,1989-11-04,CAN,1ce5,"Mösle-Stadium, Götzis (AUT)",2021-05-29,1159,2021,men_100m,Men 100m,31.6,True
6213,10.14,-0.1,Noah LYLES,1997-07-18,USA,1h3,"National Training Center, Clermont, FL (USA)",2021-05-30,1159,2021,men_100m,Men 100m,23.9,True
6213,10.14,0.0,Shaun MASWANGANYI,2001-02-01,RSA,1sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1159,2021,men_100m,Men 100m,20.4,True
6213,10.14,-1.7,Felipe BARDI,1998-10-08,BRA,2,"COTP Stadium, São Paulo (BRA)",2021-06-11,1169,2021,men_100m,Men 100m,22.7,True
6213,10.14,0.6,Jevaughn MINZIE,1995-07-20,JAM,5,"National Stadium, Kingston (JAM)",2021-06-25,1159,2021,men_100m,Men 100m,25.9,True
6213,10.14,0.6,Nigel ELLIS,1997-08-08,JAM,6,"National Stadium, Kingston (JAM)",2021-06-25,1159,2021,men_100m,Men 100m,23.9,True
6213,10.14,0.8,Nigel ELLIS,1997-08-08,JAM,2sf2,"National Stadium, Kingston (JAM)",2021-06-25,1159,2021,men_100m,Men 100m,23.9,True
6213,10.14,0.9,Kojo MUSAH,1996-04-15,DEN,1,"Odense Atletik Stadion, Odense (DEN)",2021-06-26,1159,2021,men_100m,Men 100m,25.2,True
6213,10.14,-0.1,Gift LEOTLELA,1998-05-12,RSA,1,"Stade Raymond Petit, Tomblaine (FRA)",2021-07-05,1159,2021,men_100m,Men 100m,23.1,True
6213,10.14,1.2,Adam GEMILI,1993-10-06,GBR,5,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1159,2021,men_100m,Men 100m,27.7,True
6213,10.14,-0.1,Yohan BLAKE,1989-12-26,JAM,6sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1159,2021,men_100m,Men 100m,31.6,True
6213,10.14,0.6,Mouhamadou FALL,1992-02-25,FRA,1,"Stade Charléty, Paris (FRA)",2021-08-28,1159,2021,men_100m,Men 100m,29.5,True
6213,10.14,0.7,Nigel ELLIS,1997-08-08,JAM,2,"Stade Charléty, Paris (FRA)",2021-08-28,1159,2021,men_100m,Men 100m,24.1,True
6213,10.14,0.1,Rohan BROWNING,1997-12-31,AUS,5,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1159,2021,men_100m,Men 100m,23.7,True
6213,10.14,1.5,Rasheed DWYER,1989-01-29,JAM,1f8,"GC Foster College, Spanish Town (JAM)",2022-03-19,1159,2022,men_100m,Men 100m,33.1,True
6213,10.14,1.8,Devon ACHANE,2001-10-13,USA,1h2,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1159,2022,men_100m,Men 100m,20.4,True
6213,10.14,1.7,Abdullah Abkar MOHAMMED,1997-01-01,KSA,1f1,"PCC Robinson Stadium, Pasadena, CA (USA)",2022-03-25,1159,2022,men_100m,Men 100m,25.2,True
6213,10.14,0.0,Erik CARDOSO,2000-03-03,BRA,1,"COTP Stadium, São Paulo (BRA)",2022-03-26,1159,2022,men_100m,Men 100m,22.1,True
6213,10.14,0.9,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1h2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2022-04-01,1159,2022,men_100m,Men 100m,19.2,True
6213,10.14,-1.3,Ian KERR,1996-05-01,BAH,5f1,"Cheney Stadium, Atlanta, GA (USA)",2022-04-09,1166,2022,men_100m,Men 100m,25.9,True
6213,10.14,0.0,Dante BROWN,2000-06-15,USA,1f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",2022-04-23,1159,2022,men_100m,Men 100m,21.9,True
6213,10.14,-1.3,Ferdinand OMANYALA,1996-01-02,KEN,1sf1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-04-26,1166,2022,men_100m,Men 100m,26.3,True
6213,10.14,0.0,Coby HILTON,,USA,1f1,"US Air Force Academy Cadet Field House, Colorado Springs, CO (USA)",2022-05-06,1159,2022,men_100m,Men 100m,,True
6213,10.14,0.9,Arturo Harmodio DELISER ESPINOSA,1997-04-24,PAN,h2,Bogotá (COL),2022-05-06,1159,2022,men_100m,Men 100m,25.0,True
6213,10.14,2.0,Emmanuel MATADI,1991-04-15,LBR,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1159,2022,men_100m,Men 100m,31.1,True
6213,10.14,0.6,Brandon CARNES,1995-03-06,USA,3h2,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1159,2022,men_100m,Men 100m,27.2,True
6213,10.14,1.0,Demarius SMITH,,USA,1h3,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1159,2022,men_100m,Men 100m,,True
6213,10.14,0.4,Erik CARDOSO,2000-03-03,BRA,2,Bragança Paulista (BRA),2022-05-14,1159,2022,men_100m,Men 100m,22.2,True
6213,10.14,0.9,Erik CARDOSO,2000-03-03,BRA,1sf1,Bragança Paulista (BRA),2022-05-14,1159,2022,men_100m,Men 100m,22.2,True
6213,10.14,1.0,Felipe BARDI,1998-10-08,BRA,1sf2,Bragança Paulista (BRA),2022-05-14,1159,2022,men_100m,Men 100m,23.6,True
6213,10.14,0.2,Conroy JONES,2002-07-08,JAM,2,"National Stadium, Kingston (JAM)",2022-05-21,1159,2022,men_100m,Men 100m,19.9,True
6213,10.14,0.2,Arthur CISSÉ,1996-12-29,CIV,2,"Stadio Zecchini, Grosseto (ITA)",2022-05-22,1159,2022,men_100m,Men 100m,25.4,True
6213,10.14,-0.5,Jimmy VICAUT,1992-02-27,FRA,1f1,"Stade Bachelard, Grenoble (FRA)",2022-05-22,1162,2022,men_100m,Men 100m,30.2,True
6213,10.14,-0.2,Ferdinand OMANYALA,1996-01-02,KEN,2f1,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1160,2022,men_100m,Men 100m,26.4,True
6213,10.14,1.3,Dante BROWN,2000-06-15,USA,2pr3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1159,2022,men_100m,Men 100m,21.9,True
6213,10.14,-0.2,Favour Oghene Tejiri ASHE,2002-04-28,NGR,1pr5,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1160,2022,men_100m,Men 100m,20.1,True
6213,10.14,1.5,Dondra SWINT,,USA,2pr6,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1159,2022,men_100m,Men 100m,,True
6213,10.14,0.8,Emile ERASMUS,1992-04-03,RSA,1h,"Golęcin Stadion, Poznan (POL)",2022-05-27,1159,2022,men_100m,Men 100m,30.1,True
6213,10.14,0.2,Joseph ODURO MANU,1996-07-26,GHA,3h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-27,1159,2022,men_100m,Men 100m,25.8,True
6213,10.14,0.1,Dedrick VANOVER,,USA,3h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-27,1159,2022,men_100m,Men 100m,,True
6213,10.14,-0.2,Erriyon KNIGHTON,2004-01-29,USA,6,"Hayward Field, Eugene, OR (USA)",2022-05-28,1160,2022,men_100m,Men 100m,18.3,True
6213,10.14,0.9,Damian WARNER,1989-11-04,CAN,1ce4,"Mösle-Stadium, Götzis (AUT)",2022-05-28,1159,2022,men_100m,Men 100m,32.6,True
6213,10.14,1.7,Henricho BRUINTJIES,1993-07-16,RSA,1f6,"DP de Villiers Stadium, Sasolburg (RSA)",2022-05-28,1159,2022,men_100m,Men 100m,28.9,True
6213,10.14,0.6,Cravont CHARLESTON,1998-01-02,USA,3,"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,1159,2022,men_100m,Men 100m,24.4,True
6213,10.14,1.8,Kukyoung KIM,1991-04-19,KOR,1,Yecheon (KOR),2022-06-02,1159,2022,men_100m,Men 100m,31.1,True
6213,10.14,0.9,Illas GARCIA,,USA,2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",2022-06-05,1159,2022,men_100m,Men 100m,,True
6213,10.14,0.6,Akani SIMBINE,1993-09-21,RSA,1h5,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1159,2022,men_100m,Men 100m,28.7,True
6213,10.14,-0.2,Kyree KING,1994-07-09,USA,2,"Stadio Olimpico, Roma (ITA)",2022-06-09,1160,2022,men_100m,Men 100m,27.9,True
6213,10.14,1.5,Owen ANSAH,2000-11-28,GER,3,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1159,2022,men_100m,Men 100m,21.5,True
6213,10.14,0.2,Usheoritse ITSEKIRI,1998-01-31,NGR,1,"Foothills Athletic Park, Calgary (CAN)",2022-06-12,1159,2022,men_100m,Men 100m,24.4,True
6213,10.14,0.8,Kadrian GOLDSON,1997-11-08,JAM,3sf1,"National Stadium, Kingston (JAM)",2022-06-24,1159,2022,men_100m,Men 100m,24.6,True
6213,10.14,1.5,Illas GARCIA,,USA,4,"Foote Field, Edmonton (CAN)",2022-07-03,1159,2022,men_100m,Men 100m,,True
6213,10.14,-1.4,Reynier MENA,1996-11-21,CUB,2h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1167,2022,men_100m,Men 100m,25.6,True
6213,10.14,-0.1,Ferdinand OMANYALA,1996-01-02,KEN,5sf3,"Hayward Field, Eugene, OR (USA)",2022-07-16,1159,2022,men_100m,Men 100m,26.5,True
6213,10.14,-0.5,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,2h1,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1162,2022,men_100m,Men 100m,28.3,True
6213,10.14,-1.0,Raymond EKEVWO,1999-03-23,NGR,1h4,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1165,2022,men_100m,Men 100m,23.4,True
6213,10.14,0.8,Muhd Azeem FAHMI,2004-04-29,MAS,5,"Pascual Guerrero Stadium, Cali (COL)",2022-08-02,1159,2022,men_100m,Men 100m,18.3,True
6213,10.14,0.6,Letsile TEBOGO,2003-06-07,BOT,1sf1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-02,1159,2022,men_100m,Men 100m,19.2,True
6213,10.14,-0.9,Yupun ABEYKOON,1994-12-31,SRI,3,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1164,2022,men_100m,Men 100m,27.6,True
6213,10.14,-1.2,Emmanuel ESEME,1993-08-17,CMR,2sf2,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1166,2022,men_100m,Men 100m,29.0,True
6213,10.14,-0.7,Elijah HALL,1994-08-22,USA,6,"Stadion Śląski, Chorzów (POL)",2022-08-06,1163,2022,men_100m,Men 100m,28.0,True
6213,10.14,-0.9,Ackeem BLAKE,2002-01-21,JAM,1h1,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1164,2022,men_100m,Men 100m,20.6,True
6213,10.14,-0.3,Yupun ABEYKOON,1994-12-31,SRI,5,"Letzigrund, Zürich (SUI)",2022-09-08,1160,2022,men_100m,Men 100m,27.7,True
6213,10.14,0.0,Jeremiah AZU,2001-05-15,GBR,2,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,1159,2022,men_100m,Men 100m,21.3,True
6213,10.14,-0.2,Rohan BROWNING,1997-12-31,AUS,1f1,"SOPAC, Sydney (AUS)",2023-03-11,1160,2023,men_100m,Men 100m,25.2,True
6213,10.14,0.5,Gift LEOTLELA,1998-05-12,RSA,1h1,"Pilditch Stadium, Pretoria (RSA)",2023-03-11,1159,2023,men_100m,Men 100m,24.8,True
6213,10.14,0.3,Deandre DALEY,2005-02-08,JAM,2,"National Stadium, Kingston (JAM)",2023-03-29,1159,2023,men_100m,Men 100m,18.1,True
6213,10.14,-0.2,Akani SIMBINE,1993-09-21,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",2023-03-30,1160,2023,men_100m,Men 100m,29.5,True
6213,10.14,1.4,Kion BENJAMIN,2000-11-13,TTO,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2023-04-08,1159,2023,men_100m,Men 100m,22.4,True
6213,10.14,1.0,Alaba Olukunle AKINTOLA,2001-09-14,NGR,1f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",2023-04-22,1159,2023,men_100m,Men 100m,21.6,True
6213,10.14,0.0,Erik CARDOSO,2000-03-03,BRA,1sf2,"CNDA, Bragança Paulista (BRA)",2023-05-05,1159,2023,men_100m,Men 100m,23.2,True
6213,10.14,1.4,Pjai AUSTIN,,USA,2h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,1159,2023,men_100m,Men 100m,,True
6213,10.14,0.7,Cole BECK,1999-03-05,USA,1h2,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-12,1159,2023,men_100m,Men 100m,24.2,True
6213,10.14,0.0,Benjamin AZAMATI,1998-01-14,GHA,1f1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2023-05-12,1159,2023,men_100m,Men 100m,25.3,True
6213,10.14,-0.2,Duan ASEMOTA,1996-08-29,CAN,1f2,"Grand Bahama Sports Complex, Freeport (BAH)",2023-05-13,1160,2023,men_100m,Men 100m,26.7,True
6213,10.14,-0.5,Brandon CARNES,1995-03-06,USA,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1162,2023,men_100m,Men 100m,28.2,True
6213,10.14,0.4,Tiaan WHELPTON,2000-03-29,NZL,5,"International Stadium, Yokohama (JPN)",2023-05-21,1159,2023,men_100m,Men 100m,23.1,True
6213,10.14,1.7,Yuki KOIKE,1995-05-13,JPN,2h2,"International Stadium, Yokohama (JPN)",2023-05-21,1159,2023,men_100m,Men 100m,28.0,True
6213,10.14,1.0,Brandon CARNES,1995-03-06,USA,8,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1159,2023,men_100m,Men 100m,28.2,True
6213,10.14,1.9,Hassan TAFTIAN,1993-05-04,IRI,1h3,"Stade Omnisports Schlossberg, Forbach (FRA)",2023-05-28,1159,2023,men_100m,Men 100m,30.1,True
6213,10.14,2.0,Romell GLAVE,1999-11-11,JAM,1f1,London Marathon Community Track (GBR),2023-05-29,1159,2023,men_100m,Men 100m,23.5,True
6213,10.14,1.1,Joshua HARTMANN,1999-06-09,GER,1f1,"Stade Charléty, Paris (FRA)",2023-06-09,1159,2023,men_100m,Men 100m,24.0,True
6213,10.14,0.1,Reece PRESCOD,1996-02-29,GBR,2,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1159,2023,men_100m,Men 100m,27.3,True
6213,10.14,1.9,Jake PENNY,1996-05-02,AUS,1f1,"Allmend, Meilen (SUI)",2023-06-17,1159,2023,men_100m,Men 100m,27.1,True
6213,10.14,0.6,Raphael BOUJU,2002-05-15,NED,2f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1159,2023,men_100m,Men 100m,21.1,True
6822,10.15,0.9,Dante BROWN,2000-06-15,USA,1f1,"Hutsell-Rosen Track, Auburn, AL (USA)",2021-03-20,1155,2021,men_100m,Men 100m,20.8,True
6822,10.15,1.2,Fred KERLEY,1995-05-07,USA,1h2,"Tropical Park Track, Miami, FL (USA)",2021-03-20,1155,2021,men_100m,Men 100m,25.9,True
6822,10.15,0.7,Cravont CHARLESTON,1998-01-02,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1155,2021,men_100m,Men 100m,23.3,True
6822,10.15,1.4,Yupun ABEYKOON,1994-12-31,SRI,2,"Centro Sportivo Fontanassa, Savona (ITA)",2021-05-13,1155,2021,men_100m,Men 100m,26.4,True
6822,10.15,1.7,Arthur CISSÉ,1996-12-29,CIV,1h1,"Centro Sportivo Fontanassa, Savona (ITA)",2021-05-13,1155,2021,men_100m,Men 100m,24.4,True
6822,10.15,1.1,Sachin DENNIS,2002-08-02,JAM,1f1,"National Stadium, Kingston (JAM)",2021-05-22,1155,2021,men_100m,Men 100m,18.8,True
6822,10.15,-0.6,Isiah YOUNG,1990-01-05,USA,1h1,"Boston, MA (USA)",2021-05-23,1158,2021,men_100m,Men 100m,31.4,True
6822,10.15,1.6,Courtney LINDSEY,1998-11-18,USA,3h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1155,2021,men_100m,Men 100m,22.5,True
6822,10.15,1.7,Felipe BARDI,1998-10-08,BRA,1h2,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",2021-05-29,1155,2021,men_100m,Men 100m,22.6,True
6822,10.15,2.0,Tyquendo TRACEY,1993-06-10,JAM,f4,"National Stadium, Kingston (JAM)",2021-05-29,1155,2021,men_100m,Men 100m,28.0,True
6822,10.15,1.2,Julian FORTE,1993-01-07,JAM,2f1,"National Stadium, Kingston (JAM)",2021-06-05,1155,2021,men_100m,Men 100m,28.4,True
6822,10.15,1.3,Matthew BOLING,2000-06-20,USA,3sf2,"Hayward Field, Eugene, OR (USA)",2021-06-09,1155,2021,men_100m,Men 100m,21.0,True
6822,10.15,0.8,Zhenye XIE,1993-08-17,CHN,2,"Shangyu Stadium, Shaoxing (CHN)",2021-06-11,1155,2021,men_100m,Men 100m,27.8,True
6822,10.15,-1.3,Gift LEOTLELA,1998-05-12,RSA,1,"Estadio Vallehermoso, Madrid (ESP)",2021-06-19,1162,2021,men_100m,Men 100m,23.1,True
6822,10.15,1.9,Kendal WILLIAMS,1995-09-23,USA,5h4,"Hayward Field, Eugene, OR (USA)",2021-06-19,1155,2021,men_100m,Men 100m,25.7,True
6822,10.15,0.8,Rodrigo DO NASCIMENTO,1994-09-26,BRA,1,"CNDA, Bragança Paulista (BRA)",2021-06-23,1155,2021,men_100m,Men 100m,26.7,True
6822,10.15,0.2,Shuhei TADA,1996-06-24,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-25,1155,2021,men_100m,Men 100m,25.0,True
6822,10.15,0.5,Jerome BLAKE,1995-08-18,CAN,1,"Olympiastadion, Stockholm (SWE)",2021-07-04,1155,2021,men_100m,Men 100m,25.9,True
6822,10.15,0.3,Fred KERLEY,1995-05-07,USA,6,"Stade Louis II, Monaco (MON)",2021-07-09,1155,2021,men_100m,Men 100m,26.2,True
6822,10.15,1.2,Rohan BROWNING,1997-12-31,AUS,1,"Barlow Park, Cairns (AUS)",2021-07-17,1155,2021,men_100m,Men 100m,23.5,True
6822,10.15,0.2,Usheoritse ITSEKIRI,1998-01-31,NGR,3h1,"National Stadium, Tokyo (JPN)",2021-07-31,1155,2021,men_100m,Men 100m,23.5,True
6822,10.15,0.1,Ryota YAMAGATA,1992-06-10,JPN,4h3,"National Stadium, Tokyo (JPN)",2021-07-31,1155,2021,men_100m,Men 100m,29.1,True
6822,10.15,-0.4,Arthur CISSÉ,1996-12-29,CIV,2h6,"National Stadium, Tokyo (JPN)",2021-07-31,1157,2021,men_100m,Men 100m,24.6,True
6822,10.15,-0.4,Jevaughn MINZIE,1995-07-20,JAM,5,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1157,2021,men_100m,Men 100m,26.1,True
6822,10.15,0.6,Méba Mickaël ZEZE,1994-05-19,FRA,2,"Stade Charléty, Paris (FRA)",2021-08-28,1155,2021,men_100m,Men 100m,27.3,True
6822,10.15,0.2,Jerome BLAKE,1995-08-18,CAN,2,"Stadio Quercia, Rovereto (ITA)",2021-08-31,1155,2021,men_100m,Men 100m,26.0,True
6822,10.15,-1.2,Méba Mickaël ZEZE,1994-05-19,FRA,2f2,"Stade Jules Ladoumegue, La Roche-sur-Yon (FRA)",2021-09-03,1162,2021,men_100m,Men 100m,27.3,True
6822,10.15,0.4,Abdul Hakim SANI BROWN,1999-03-06,JPN,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2022-03-19,1155,2022,men_100m,Men 100m,23.0,True
6822,10.15,1.3,Zharnel HUGHES,1995-07-13,GBR,1h1,"National Stadium, Kingston (JAM)",2022-03-26,1155,2022,men_100m,Men 100m,26.7,True
6822,10.15,1.9,Zachary JEWELL,,USA,1f1,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",2022-03-26,1155,2022,men_100m,Men 100m,,True
6822,10.15,1.4,Jerod ELCOCK,1998-07-30,TTO,1,"Adair Austin Stadium (Friends Univ), Wichita, KS (USA)",2022-04-02,1155,2022,men_100m,Men 100m,23.7,True
6822,10.15,1.6,Courtney LINDSEY,1998-11-18,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1155,2022,men_100m,Men 100m,23.4,True
6822,10.15,0.9,Joseph FAHNBULLEH,2001-09-11,LBR,2f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1155,2022,men_100m,Men 100m,20.6,True
6822,10.15,1.7,Jo'Vaughn MARTIN,,USA,1f5,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1155,2022,men_100m,Men 100m,,True
6822,10.15,1.1,Ackeem BLAKE,2002-01-21,JAM,1h3,"National Stadium, Kingston (JAM)",2022-04-23,1155,2022,men_100m,Men 100m,20.3,True
6822,10.15,2.0,Kenneth BEDNAREK,1998-10-14,USA,6,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1155,2022,men_100m,Men 100m,23.6,True
6822,10.15,1.2,Edward SUMLER,,USA,1h2,"Cessna Stadium, Wichita, KS (USA)",2022-05-14,1155,2022,men_100m,Men 100m,,True
6822,10.15,1.3,Mouhamadou FALL,1992-02-25,FRA,2h2,"Centro Sportivo Fontanassa, Savona (ITA)",2022-05-18,1155,2022,men_100m,Men 100m,30.2,True
6822,10.15,1.0,Mario HESLOP,1999-10-17,JAM,2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",2022-05-18,1155,2022,men_100m,Men 100m,22.6,True
6822,10.15,0.1,Shainer RENGIFO MONTOYA,2002-04-08,CUB,1,La Nucia (ESP),2022-05-20,1155,2022,men_100m,Men 100m,20.1,True
6822,10.15,1.5,Sterling WARNER-SAVAGE,2000-01-07,USA,3pr6,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1155,2022,men_100m,Men 100m,22.4,True
6822,10.15,0.1,Abdullah Abkar MOHAMMED,1997-01-01,KSA,2f2,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1155,2022,men_100m,Men 100m,25.4,True
6822,10.15,0.6,Emile ERASMUS,1992-04-03,RSA,4,"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,1155,2022,men_100m,Men 100m,30.2,True
6822,10.15,1.4,Jelani WALKER,1998-06-10,JAM,4,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1155,2022,men_100m,Men 100m,24.0,True
6822,10.15,1.3,Kendal WILLIAMS,1995-09-23,USA,3h2,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1155,2022,men_100m,Men 100m,26.7,True
6822,10.15,1.2,Shaun MASWANGANYI,2001-02-01,RSA,2sf2,"Hayward Field, Eugene, OR (USA)",2022-06-08,1155,2022,men_100m,Men 100m,21.3,True
6822,10.15,1.2,Dedrick VANOVER,,USA,2sf2,"Hayward Field, Eugene, OR (USA)",2022-06-08,1155,2022,men_100m,Men 100m,,True
6822,10.15,-0.1,Favour Oghene Tejiri ASHE,2002-04-28,NGR,1sf3,"Hayward Field, Eugene, OR (USA)",2022-06-08,1155,2022,men_100m,Men 100m,20.1,True
6822,10.15,0.5,Ryuichiro SAKAI,1998-03-14,JPN,2sf1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-09,1155,2022,men_100m,Men 100m,24.2,True
6822,10.15,0.5,Benjamin AZAMATI,1998-01-14,GHA,4,"Bislett Stadion, Oslo (NOR)",2022-06-16,1155,2022,men_100m,Men 100m,24.4,True
6822,10.15,0.2,Chituru ALI,1999-04-06,ITA,3f1,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1155,2022,men_100m,Men 100m,23.2,True
6822,10.15,-1.1,Ebrahima CAMARA,1996-09-18,GAM,1,"Stade J. Moynat, Thonon-les-Bains (FRA)",2022-06-19,1161,2022,men_100m,Men 100m,25.7,True
