Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
7327,11.24,1.6,Tamara CLARK,1999-01-09,USA,8f1,"National Stadium, Kingston (JAM)",2023-06-03,1148,2023,women_100m,Women 100m,24.4,True
7327,11.24,-0.8,Cambrea STURGIS,1999-03-27,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2023-06-06,1152,2023,women_100m,Women 100m,24.2,True
7327,11.24,1.3,Michelle-Lee AHYE,1992-04-10,TTO,3,"Lantos Mihály Sportközpont, Budapest (HUN)",2023-06-08,1148,2023,women_100m,Women 100m,31.2,True
7327,11.24,1.2,Alexandra BURGHARDT,1994-04-28,GER,1f1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2023-06-08,1148,2023,women_100m,Women 100m,29.1,True
7327,11.24,-0.1,Yongli WEI,1991-10-11,CHN,1,"Olympic Sports Center, Huangshi (CHN)",2023-06-09,1148,2023,women_100m,Women 100m,31.7,True
7327,11.24,0.0,Rani ROSIUS,2000-04-25,BEL,1f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1148,2023,women_100m,Women 100m,23.1,True
7327,11.24,1.9,Melissa GUTSCHMIDT,2002-01-07,SUI,1f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1148,2023,women_100m,Women 100m,21.4,True
7327,11.24,-0.3,Patrizia VAN DER WEKEN,1999-11-12,LUX,1f1,"Stadion Śląski, Chorzów (POL)",2023-06-20,1149,2023,women_100m,Women 100m,23.6,True
7327,11.24,0.1,N'Ketia SEEDO,2003-06-07,NED,3f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1148,2023,women_100m,Women 100m,20.0,True
7327,11.24,1.2,Mikiah BRISCO,1996-07-14,USA,8,"Icahn Stadium, New York, NY (USA)",2023-06-24,1148,2023,women_100m,Women 100m,26.9,True
7327,11.24,1.5,Elaine THOMPSON-HERAH,1992-06-28,JAM,1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",2023-06-24,1148,2023,women_100m,Women 100m,31.0,True
7327,11.24,-0.8,Imani LANSIQUOT,1997-12-17,GBR,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1152,2023,women_100m,Women 100m,25.5,True
7786,11.25,0.3,Tiana WILSON,2000-07-19,USA,1f4,"Cushing Stadium, College Station, TX (USA)",2021-04-10,1146,2021,women_100m,Women 100m,20.7,True
7786,11.25,0.5,Destiny SMITH-BARNETT,1996-07-26,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-05-02,1146,2021,women_100m,Women 100m,24.8,True
7786,11.25,1.7,Lisa NIPPGEN,1997-04-02,GER,3f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",2021-05-15,1146,2021,women_100m,Women 100m,24.1,True
7786,11.25,0.5,Kevona DAVIS,2001-12-20,JAM,1h1,"RV Christian Track, Manhattan, KS (USA)",2021-05-15,1146,2021,women_100m,Women 100m,19.4,True
7786,11.25,2.0,Alexandra BURGHARDT,1994-04-28,GER,1h4,"Sepp-Herberger-Stadion, Weinheim (GER)",2021-05-22,1146,2021,women_100m,Women 100m,27.1,True
7786,11.25,1.4,Melissa JEFFERSON,2001-02-21,USA,3pr3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-27,1146,2021,women_100m,Women 100m,20.3,True
7786,11.25,1.3,Pia SKRZYSZOWSKA,2001-04-20,POL,1,"Stadion Śląski, Chorzów (POL)",2021-05-29,1146,2021,women_100m,Women 100m,20.1,True
7786,11.25,1.4,Celera BARNES,1998-12-02,USA,4h3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1146,2021,women_100m,Women 100m,22.5,True
7786,11.25,0.9,Salomé KORA,1994-06-08,SUI,1f1,"Allmend, Meilen (SUI)",2021-05-29,1146,2021,women_100m,Women 100m,27.0,True
7786,11.25,0.8,Ajla DEL PONTE,1996-07-15,SUI,5,"FBK Stadium, Hengelo (NED)",2021-06-06,1146,2021,women_100m,Women 100m,24.9,True
7786,11.25,1.2,Dafne SCHIPPERS,1992-06-15,NED,4f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1146,2021,women_100m,Women 100m,29.0,True
7786,11.25,1.1,Kiara PARKER,1996-10-28,USA,7h3,"Hayward Field, Eugene, OR (USA)",2021-06-18,1146,2021,women_100m,Women 100m,24.6,True
7786,11.25,1.5,Jasmine ABRAMS,1994-03-14,GUY,1h1,"Leonora Stadium, Leonora (GUY)",2021-06-19,1146,2021,women_100m,Women 100m,27.3,True
7786,11.25,0.0,Tina CLAYTON,2004-08-17,JAM,1,"National Stadium, Kingston (JAM)",2021-06-24,1146,2021,women_100m,Women 100m,16.9,True
7786,11.25,0.6,Tatjana PINTO,1992-07-02,GER,1f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",2021-06-25,1146,2021,women_100m,Women 100m,29.0,True
7786,11.25,1.1,Rebekka HAASE,1993-01-02,GER,2sr1,"Michael-Hoffmann-Stadion, Mannheim (GER)",2021-06-25,1146,2021,women_100m,Women 100m,28.5,True
7786,11.25,0.7,Khamica BINGHAM,1994-06-15,CAN,2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",2021-06-29,1146,2021,women_100m,Women 100m,27.0,True
7786,11.25,0.0,Kortnei JOHNSON,1997-08-11,USA,4,"Marietta HS, Marietta, GA (USA)",2021-07-09,1146,2021,women_100m,Women 100m,23.9,True
7786,11.25,0.0,Brittany BROWN,1995-04-18,USA,2h2,"Marietta HS, Marietta, GA (USA)",2021-07-09,1146,2021,women_100m,Women 100m,26.2,True
7786,11.25,-1.2,Michelle-Lee AHYE,1992-04-10,TTO,1f1,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1153,2021,women_100m,Women 100m,29.3,True
7786,11.25,-0.1,Salomé KORA,1994-06-08,SUI,5h1,"National Stadium, Tokyo (JPN)",2021-07-30,1146,2021,women_100m,Women 100m,27.1,True
7786,11.25,0.8,Alexandra BURGHARDT,1994-04-28,GER,4,"Stadio Quercia, Rovereto (ITA)",2021-08-31,1146,2021,women_100m,Women 100m,27.3,True
7786,11.25,0.1,Ella CONNOLLY,2000-07-13,AUS,1f1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2021-12-04,1146,2021,women_100m,Women 100m,21.4,True
7786,11.25,-0.4,Christine MBOMA,2003-05-22,NAM,1f3,"Vineta Stadium, Swakopmund (NAM)",2022-01-15,1148,2022,women_100m,Women 100m,18.7,True
7786,11.25,-0.5,Ella CONNOLLY,2000-07-13,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2022-03-05,1149,2022,women_100m,Women 100m,21.6,True
7786,11.25,1.4,Shannon RAY,1995-12-31,USA,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-23,1146,2022,women_100m,Women 100m,26.3,True
7786,11.25,1.6,Tsaone Bakani SEBELE,1993-10-27,BOT,2,"National Stadium, Gaborone (BOT)",2022-04-30,1146,2022,women_100m,Women 100m,28.5,True
7786,11.25,2.0,Jada BAYLARK,1997-10-17,USA,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-30,1146,2022,women_100m,Women 100m,24.5,True
7786,11.25,1.0,Rosângela SANTOS,1990-12-20,BRA,2,"COTP Stadium, São Paulo (BRA)",2022-05-01,1146,2022,women_100m,Women 100m,31.4,True
7786,11.25,0.2,Daryll NEITA,1996-08-29,GBR,1,"Stadio dei Marmi, Roma (ITA)",2022-05-12,1146,2022,women_100m,Women 100m,25.7,True
7786,11.25,-0.5,Abby STEINER,1999-11-24,USA,1h1,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-13,1149,2022,women_100m,Women 100m,22.5,True
7786,11.25,1.7,Sydney WASHINGTON,1998-10-23,USA,3h2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1146,2022,women_100m,Women 100m,23.6,True
7786,11.25,1.7,Maria Isabel PÉREZ,1993-03-01,ESP,2h2,La Nucia (ESP),2022-05-20,1146,2022,women_100m,Women 100m,29.2,True
7786,11.25,-0.1,Mikiah BRISCO,1996-07-14,USA,4,"Alexander Stadium, Birmingham (GBR)",2022-05-21,1146,2022,women_100m,Women 100m,25.9,True
7786,11.25,-0.2,Edidiong Ofinome ODIONG,1997-03-13,BRN,3h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-28,1147,2022,women_100m,Women 100m,25.2,True
7786,11.25,-0.7,Vitoria Cristina ROSA,1996-01-12,BRA,2h,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1150,2022,women_100m,Women 100m,26.4,True
7786,11.25,1.5,Tima Seikeseye GODBLESS,2004-07-14,NGR,2sf3,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1146,2022,women_100m,Women 100m,17.9,True
7786,11.25,1.4,Dominique CLARKE,2001-06-19,JAM,6,"Jamaica College Ashenheim Stadium, Kingston (JAM)",2022-06-08,1146,2022,women_100m,Women 100m,21.0,True
7786,11.25,0.7,Diana VAISMAN,1998-07-23,ISR,1,"Hadar Yosef Stadium, Tel Aviv (ISR)",2022-06-11,1146,2022,women_100m,Women 100m,23.9,True
7786,11.25,-1.1,Remona BURCHELL,1991-09-15,JAM,1f2,"National Stadium, Kingston (JAM)",2022-06-11,1152,2022,women_100m,Women 100m,30.7,True
7786,11.25,0.0,Tia CLAYTON,2004-08-17,JAM,1f5,"National Stadium, Kingston (JAM)",2022-06-11,1146,2022,women_100m,Women 100m,17.8,True
7786,11.25,0.3,Vitoria Cristina ROSA,1996-01-12,BRA,1,Rio de Janeiro (BRA),2022-06-22,1146,2022,women_100m,Women 100m,26.4,True
7786,11.25,2.0,LaSarah HARGROVE,,USA,7h2,"Hayward Field, Eugene, OR (USA)",2022-06-23,1146,2022,women_100m,Women 100m,,True
7786,11.25,1.4,Mia BRAHE-PEDERSEN,2005-11-28,USA,1h2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1146,2022,women_100m,Women 100m,16.6,True
7786,11.25,1.0,Tia CLAYTON,2004-08-17,JAM,3,"National Stadium, Kingston (JAM)",2022-06-24,1146,2022,women_100m,Women 100m,17.9,True
7786,11.25,0.0,Shockoria WALLACE,1993-08-09,JAM,1,"Marietta, GA (USA)",2022-07-02,1146,2022,women_100m,Women 100m,28.9,True
7786,11.25,0.1,Remona BURCHELL,1991-09-15,JAM,1h2,"Marietta, GA (USA)",2022-07-02,1146,2022,women_100m,Women 100m,30.8,True
7786,11.25,1.6,Zoe HOBBS,1997-09-11,NZL,1f1,"Tingvalla IP, Karlstad (SWE)",2022-07-03,1146,2022,women_100m,Women 100m,24.8,True
7786,11.25,1.4,Salomé KORA,1994-06-08,SUI,2f1,"Stade Bouleyres, Bulle (SUI)",2022-07-09,1146,2022,women_100m,Women 100m,28.1,True
7786,11.25,0.7,Xiaojing LIANG,1997-04-07,CHN,5h1,"Hayward Field, Eugene, OR (USA)",2022-07-16,1146,2022,women_100m,Women 100m,25.3,True
7786,11.25,-0.2,Kemba NELSON,2000-02-23,JAM,6sf1,"Hayward Field, Eugene, OR (USA)",2022-07-17,1147,2022,women_100m,Women 100m,22.4,True
7786,11.25,-0.2,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,7sf1,"Hayward Field, Eugene, OR (USA)",2022-07-17,1147,2022,women_100m,Women 100m,34.9,True
7786,11.25,-0.4,Viwe JINGQI,2005-02-17,RSA,2sf1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1148,2022,women_100m,Women 100m,17.5,True
7786,11.25,-0.1,Crystal EMMANUEL,1991-11-27,CAN,6,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1146,2022,women_100m,Women 100m,30.7,True
7786,11.25,-0.1,Aminatou SEYNI,1996-10-24,NIG,5,"Olympiastadion, Berlin (GER)",2022-09-04,1146,2022,women_100m,Women 100m,25.9,True
7786,11.25,-1.2,Sha'Carri RICHARDSON,2000-03-25,USA,3f2,"Stadio Colbachini, Padova (ITA)",2022-09-04,1153,2022,women_100m,Women 100m,22.4,True
7786,11.25,0.2,Iyana GRAY,2003-02-27,USA,4,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1146,2023,women_100m,Women 100m,20.1,True
7786,11.25,0.8,Amira YOUNG,2000-06-15,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2023-04-08,1146,2023,women_100m,Women 100m,22.8,True
7786,11.25,-0.1,Shashalee FORBES,1996-05-10,JAM,4f1,"National Stadium, Kingston (JAM)",2023-04-22,1146,2023,women_100m,Women 100m,26.9,True
7786,11.25,1.8,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,5f1,"National Training Center, Clermont, FL (USA)",2023-04-23,1146,2023,women_100m,Women 100m,35.7,True
7786,11.25,1.2,Celera BARNES,1998-12-02,USA,2h1,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1146,2023,women_100m,Women 100m,24.4,True
7786,11.25,0.9,Semira KILLEBREW,2001-03-30,USA,7,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1146,2023,women_100m,Women 100m,22.1,True
7786,11.25,0.2,Iyana GRAY,2003-02-27,USA,6,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-14,1146,2023,women_100m,Women 100m,20.2,True
7786,11.25,1.3,Shannon RAY,1995-12-31,USA,5h2,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1146,2023,women_100m,Women 100m,27.4,True
7786,11.25,1.7,Jadyn MAYS,2002-04-02,USA,4h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1146,2023,women_100m,Women 100m,21.1,True
7786,11.25,1.0,Jassani CARTER,2003-11-04,USA,6h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1146,2023,women_100m,Women 100m,19.6,True
7786,11.25,-0.8,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,3h1,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1150,2023,women_100m,Women 100m,35.8,True
7786,11.25,0.0,Magdalena STEFANOWICZ,2000-09-21,POL,5,"Stadion Śląski, Chorzów (POL)",2023-06-04,1146,2023,women_100m,Women 100m,22.7,True
7786,11.25,0.1,Brandee PRESLEY,2000-06-11,USA,7sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1146,2023,women_100m,Women 100m,23.0,True
7786,11.25,0.0,Khamica BINGHAM,1994-06-15,CAN,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",2023-06-17,1146,2023,women_100m,Women 100m,29.0,True
7786,11.25,-1.5,Taylor ANDERSON,1994-12-01,USA,4f1,"Marietta HS, Marietta, GA (USA)",2023-06-17,1155,2023,women_100m,Women 100m,28.5,True
7786,11.25,0.1,Jaël BESTUÉ,2000-09-24,ESP,1f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1146,2023,women_100m,Women 100m,22.7,True
8237,11.26,-1.3,Morolake AKINOSUN,1994-05-17,USA,1f2,"Prairie View, TX (USA)",2021-04-03,1151,2021,women_100m,Women 100m,26.9,True
8237,11.26,2.0,Alfreda STEELE,1997-12-19,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-03,1144,2021,women_100m,Women 100m,23.3,True
8237,11.26,1.8,Shannon RAY,1995-12-31,USA,4f1,"National Training Center, Clermont, FL (USA)",2021-05-02,1144,2021,women_100m,Women 100m,25.3,True
8237,11.26,1.3,Rosemary CHUKWUMA,2001-12-05,NGR,1,"Texan Track & Field Complex, Levelland, TX (USA)",2021-05-13,1144,2021,women_100m,Women 100m,19.4,True
8237,11.26,2.0,Cecilia TAMAYO-GARZA,1997-03-04,MEX,2pr2,"Cushing Stadium, College Station, TX (USA)",2021-05-27,1144,2021,women_100m,Women 100m,24.2,True
8237,11.26,1.1,Kiara PARKER,1996-10-28,USA,6,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1144,2021,women_100m,Women 100m,24.6,True
8237,11.26,0.0,Caisja CHANDLER,2000-06-18,USA,4h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1144,2021,women_100m,Women 100m,20.9,True
8237,11.26,1.5,Destiny SMITH-BARNETT,1996-07-26,USA,2f1,"Calvary Christian Academy Athletic Fields, Fort Lauderdale, FL (USA)",2021-06-11,1144,2021,women_100m,Women 100m,24.9,True
8237,11.26,1.2,Destiny SMITH-BARNETT,1996-07-26,USA,1h1,"Calvary Christian Academy Athletic Fields, Fort Lauderdale, FL (USA)",2021-06-11,1144,2021,women_100m,Women 100m,24.9,True
8237,11.26,0.0,Patience Knowledge OMOVOH,2000-10-01,NGR,2sf1,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1144,2021,women_100m,Women 100m,20.7,True
8237,11.26,0.4,Sina MAYER,1995-04-10,GER,2,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1144,2021,women_100m,Women 100m,26.2,True
8237,11.26,0.5,Manqi GE,1997-10-13,CHN,1h4,Hangzhou (CHN),2021-07-09,1144,2021,women_100m,Women 100m,23.7,True
8237,11.26,0.7,Imani LANSIQUOT,1997-12-17,GBR,1h2,"Sportcentrum Wembley, Kortrijk (BEL)",2021-07-10,1144,2021,women_100m,Women 100m,23.6,True
8237,11.26,-1.6,Ajla DEL PONTE,1996-07-15,SUI,1h6,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1153,2021,women_100m,Women 100m,25.1,True
8237,11.26,0.8,Natasha MORRISON,1992-11-17,JAM,5,"Stadio Quercia, Rovereto (ITA)",2021-08-31,1144,2021,women_100m,Women 100m,28.8,True
8237,11.26,-1.0,Candace HILL,1999-02-11,USA,3,"Stadio Colbachini, Padova (ITA)",2021-09-05,1150,2021,women_100m,Women 100m,22.6,True
8237,11.26,0.0,Nadine VISSER,1995-02-09,NED,1f2,"Stadio Comunale, Bellinzona (SUI)",2021-09-14,1144,2021,women_100m,Women 100m,26.6,True
8237,11.26,-2.8,Brianna LYSTON,2004-05-24,JAM,2,"National Stadium, Kingston (JAM)",2022-04-06,1160,2022,women_100m,Women 100m,17.9,True
8237,11.26,-0.5,Kynnedy FLANNEL,2000-07-12,USA,1h3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1147,2022,women_100m,Women 100m,21.8,True
8237,11.26,-0.7,Ezinne ABBA,2000-11-01,NGR,1h5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1148,2022,women_100m,Women 100m,21.5,True
8237,11.26,1.6,Kiara PARKER,1996-10-28,USA,8h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1144,2022,women_100m,Women 100m,25.5,True
8237,11.26,0.9,Cambrea STURGIS,1999-03-27,USA,5f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1144,2022,women_100m,Women 100m,23.1,True
8237,11.26,1.8,Jayla JAMISON,2003-09-06,USA,2f1,"Cregger Track, Columbia, SC (USA)",2022-04-23,1144,2022,women_100m,Women 100m,18.6,True
8237,11.26,0.4,Jessika GBAI,1998-12-29,USA,1h4,"Franklin Field, Philadelphia, PA (USA)",2022-04-29,1144,2022,women_100m,Women 100m,23.3,True
8237,11.26,0.2,Marybeth SANT-PRICE,1995-04-06,USA,1f3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-06,1144,2022,women_100m,Women 100m,27.1,True
8237,11.26,1.2,Lorène Dorcas BAZOLO,1983-05-04,POR,1h1,Albufeira (POR),2022-05-07,1144,2022,women_100m,Women 100m,39.0,True
8237,11.26,-2.2,Morolake AKINOSUN,1994-05-17,USA,2h1,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1157,2022,women_100m,Women 100m,28.0,True
8237,11.26,1.4,Micayah HOLLAND,,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",2022-05-12,1144,2022,women_100m,Women 100m,,True
8237,11.26,1.1,Lorène Dorcas BAZOLO,1983-05-04,POR,1h1,La Nucia (ESP),2022-05-20,1144,2022,women_100m,Women 100m,39.0,True
8237,11.26,-0.3,Maria Isabel PÉREZ,1993-03-01,ESP,1f1,Salamanca (ESP),2022-06-04,1145,2022,women_100m,Women 100m,29.3,True
8237,11.26,-3.0,Dhanalakshmi SEKAR,1998-06-05,IND,1f2,"Atatürk University Stadium, Erzurum (TUR)",2022-06-04,1162,2022,women_100m,Women 100m,24.0,True
8237,11.26,0.8,Imani LANSIQUOT,1997-12-17,GBR,3,"FBK Stadium, Hengelo (NED)",2022-06-06,1144,2022,women_100m,Women 100m,24.5,True
8237,11.26,1.5,Maximila IMALI,1996-02-08,KEN,3sf3,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1144,2022,women_100m,Women 100m,26.3,True
8237,11.26,1.2,Lorraine MARTINS,2000-04-04,BRA,1f1,"Estadio Universitario, Lisboa (POR)",2022-06-10,1144,2022,women_100m,Women 100m,22.2,True
8237,11.26,0.6,Ajla DEL PONTE,1996-07-15,SUI,2,"Letzigrund, Zürich (SUI)",2022-06-24,1144,2022,women_100m,Women 100m,25.9,True
8237,11.26,1.0,Kerrica HILL,2005-03-06,JAM,4,"National Stadium, Kingston (JAM)",2022-06-24,1144,2022,women_100m,Women 100m,17.3,True
8237,11.26,0.1,Kerrica HILL,2005-03-06,JAM,2sf3,"National Stadium, Kingston (JAM)",2022-06-24,1144,2022,women_100m,Women 100m,17.3,True
8237,11.26,2.0,Jaël BESTUÉ,2000-09-24,ESP,1h3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-24,1144,2022,women_100m,Women 100m,21.7,True
8237,11.26,0.0,Gina LÜCKENKEMPER,1996-11-21,GER,1h1,"Olympiastadion, Berlin (GER)",2022-06-25,1144,2022,women_100m,Women 100m,25.6,True
8237,11.26,1.1,Tatjana PINTO,1992-07-02,GER,1h3,"Olympiastadion, Berlin (GER)",2022-06-25,1144,2022,women_100m,Women 100m,30.0,True
8237,11.26,1.5,Jaël BESTUÉ,2000-09-24,ESP,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-25,1144,2022,women_100m,Women 100m,21.7,True
8237,11.26,1.4,Melissa GUTSCHMIDT,2002-01-07,SUI,3f1,"Stade Bouleyres, Bulle (SUI)",2022-07-09,1144,2022,women_100m,Women 100m,20.5,True
8237,11.26,1.2,Delphine NKANSA,2001-09-21,BEL,1sf1,"Stadium Municipal, Albi (FRA)",2022-07-09,1144,2022,women_100m,Women 100m,20.8,True
8237,11.26,1.9,Mallory LECONTE,2000-10-04,FRA,1sf2,"Stadium Municipal, Albi (FRA)",2022-07-09,1144,2022,women_100m,Women 100m,21.8,True
8237,11.26,0.2,Zaynab DOSSO,1999-09-12,ITA,3h3,"Hayward Field, Eugene, OR (USA)",2022-07-16,1144,2022,women_100m,Women 100m,22.8,True
8237,11.26,-0.1,N'Ketia SEEDO,2003-06-07,NED,2sf2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1144,2022,women_100m,Women 100m,19.2,True
8237,11.26,0.9,Yunisleydis DE LA C. GARCÍA,1999-08-11,CUB,1h,"Estadio Panamericano, La Habana (CUB)",2023-03-10,1144,2023,women_100m,Women 100m,23.6,True
8237,11.26,1.1,Caisja CHANDLER,2000-06-18,USA,2f1,"Aztrack Sports Deck, San Diego, CA (USA)",2023-03-25,1144,2023,women_100m,Women 100m,22.8,True
8237,11.26,1.5,Adaejah HODGE,2006-03-13,IVB,1f1,"Percy Beard Track, Gainesville, FL (USA)",2023-03-31,1144,2023,women_100m,Women 100m,17.0,True
8237,11.26,0.8,Chante CLINKSCALE,,USA,1f3,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1144,2023,women_100m,Women 100m,,True
8237,11.26,1.9,Kortnei JOHNSON,1997-08-11,USA,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-22,1144,2023,women_100m,Women 100m,25.7,True
8237,11.26,1.2,Cambrea STURGIS,1999-03-27,USA,3h1,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1144,2023,women_100m,Women 100m,24.1,True
8237,11.26,-0.7,Samirah MOODY,2002-11-08,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-14,1148,2023,women_100m,Women 100m,20.5,True
8237,11.26,-0.3,Delphine NKANSA,2001-09-21,BEL,1f1,"Stade G. Collet, Palaiseau (FRA)",2023-05-21,1145,2023,women_100m,Women 100m,21.7,True
8237,11.26,1.2,Melicia MOUZZON,,USA,3pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-25,1144,2023,women_100m,Women 100m,,True
8237,11.26,1.9,Faith BOSTICK,,USA,4pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-25,1144,2023,women_100m,Women 100m,,True
8237,11.26,1.0,Cecilia TAMAYO-GARZA,1997-03-04,MEX,7h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1144,2023,women_100m,Women 100m,26.2,True
8237,11.26,0.6,Veronica Shanti PEREIRA,1996-09-20,SGP,2,"Bungertstadion, Rehlingen (GER)",2023-05-28,1144,2023,women_100m,Women 100m,26.7,True
8237,11.26,1.7,Nathacha KOUNI,2001-02-18,SUI,1f1,"Stade Bouleyres, Bulle (SUI)",2023-06-03,1144,2023,women_100m,Women 100m,22.3,True
8237,11.26,-0.7,Magdalena STEFANOWICZ,2000-09-21,POL,2h1,"Stadion Śląski, Chorzów (POL)",2023-06-04,1148,2023,women_100m,Women 100m,22.7,True
8237,11.26,0.4,Arialis GANDULLA,1995-06-22,POR,3h2,"Stadion Śląski, Chorzów (POL)",2023-06-04,1144,2023,women_100m,Women 100m,28.0,True
8237,11.26,0.0,Jura LEVY,1990-11-04,JAM,1f1,"Stadion Eggenberg, Graz (AUT)",2023-06-16,1144,2023,women_100m,Women 100m,32.6,True
8237,11.26,0.0,Karolína MAŇASOVÁ,2003-11-26,CZE,2f1,"Stadion Eggenberg, Graz (AUT)",2023-06-16,1144,2023,women_100m,Women 100m,19.6,True
8237,11.26,0.1,Géraldine FREY,1997-06-19,SUI,4f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1144,2023,women_100m,Women 100m,26.0,True
8237,11.26,1.6,Asha PHILIP,1990-10-25,GBR,2,"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,1144,2023,women_100m,Women 100m,32.7,True
8237,11.26,1.1,Jada BAYLARK,1997-10-17,USA,3h1,"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,1144,2023,women_100m,Women 100m,25.7,True
8687,11.27,1.8,Cassondra HALL,1997-09-23,USA,1f1,"Myron Partridge Stadium & Sheila Tarr-Smith Field, Las Vegas, NV (USA)",2021-03-20,1142,2021,women_100m,Women 100m,23.5,True
8687,11.27,1.6,Kiara PARKER,1996-10-28,USA,6f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1142,2021,women_100m,Women 100m,24.4,True
8687,11.27,2.0,Melissa JEFFERSON,2001-02-21,USA,1f1,"Cregger Track, Columbia, SC (USA)",2021-04-10,1142,2021,women_100m,Women 100m,20.1,True
8687,11.27,-0.6,Hannah CUNLIFFE,1996-01-09,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-04-30,1145,2021,women_100m,Women 100m,25.3,True
8687,11.27,0.7,Anglerne ANNELUS,1997-01-10,USA,3,"Drake Stadium, Los Angeles, CA (USA)",2021-05-02,1142,2021,women_100m,Women 100m,24.3,True
